stationid,yeardata,jday,timedata,watertemp1_avg,watertemp1Flag,sp_cond1_avg,salinity1_avg,salinity1Flag,dis_oxy1_avg,dis_oxy1Flag,dis_oxy2_avg,dis_oxy2Flag,depth1_avg,depth1Flag,comments
122,2019,224,330,27.7000008,3,49.7099991,32.4599991,3,12.1000004,3,0,3,1.29799998,3,
122,2019,224,400,27.7000008,3,49.5299988,32.3199997,3,12,3,0,3,1.30299997,3,
122,2019,224,430,27.5100002,3,49.6100006,32.3899994,3,12,3,0,3,1.33599997,3,
122,2019,224,500,27.5100002,3,49.4300003,32.25,3,12,3,0,3,1.34000003,3,
122,2019,224,530,27.7099991,3,48.9500008,31.8999996,3,12.1000004,3,0,3,1.36500001,3,
122,2019,224,600,27.5100002,3,49.7000008,32.4500008,3,12.3999996,3,0,3,1.39199996,3,
122,2019,224,630,27.5599995,3,49.9300003,32.6199989,3,12.8000002,3,0,3,1.37699997,3,
122,2019,224,700,27.5799999,3,50.0699997,32.7200012,3,12.5,3,0,3,1.37899995,3,
122,2019,224,730,27.6200008,3,50.0099983,32.6800003,3,12.6000004,3,0,3,1.403,3,
122,2019,224,800,27.6900005,3,49.6899986,32.4399986,3,12.6999998,3,0,3,1.38999999,3,
122,2019,224,830,27.7399998,3,49.8499985,32.5499992,3,12.6999998,3,0,3,1.38499999,3,
122,2019,224,900,27.7999992,3,49.7799988,32.5,3,12.6999998,3,0,3,1.38999999,3,
122,2019,224,930,27.9599991,3,49.5299988,32.3100014,3,12.6999998,3,0,3,1.38999999,3,
122,2019,224,1000,27.9599991,3,49.2599983,32.1199989,3,12.6000004,3,0,3,1.36399996,3,
122,2019,224,1030,28.0900002,3,50.5200005,33.0400009,3,12.6000004,3,0,3,1.329,3,
122,2019,224,1100,28.8799992,3,48.0200005,31.1900005,3,12.6999998,3,0,3,1.32500005,3,
122,2019,224,1130,28.7800007,3,48.5900002,31.6000004,3,12.6999998,3,0,3,1.29499996,3,
122,2019,224,1200,29.0499992,3,49.25,32.0800018,3,12.8000002,3,0,3,1.25199997,3,
122,2019,224,1230,28.75,3,49.9099998,32.5699997,3,12.6999998,3,0,3,1.24100006,3,
122,2019,224,1300,28.7199993,3,49.2000008,32.0499992,3,12.6999998,3,0,3,1.222,3,
122,2019,224,1330,30.1499996,3,47.0600014,30.4500008,3,12.6000004,3,0,3,1.21700001,3,
122,2019,224,1400,29.9099998,3,47.5299988,30.7999992,3,12.6999998,3,0,3,1.19200003,3,
122,2019,224,1430,30.0699997,3,46.25,29.8600006,3,12.6999998,3,0,3,1.19400001,3,
122,2019,224,1500,29.8199997,3,46.3100014,29.9200001,3,12.8000002,3,0,3,1.18499994,3,
122,2019,224,1530,30.6000004,3,45.0600014,28.9899998,3,12.5,3,0,3,1.16900003,3,
122,2019,224,1600,29.9099998,3,44.9799995,28.9500008,3,12.3999996,3,0,3,1.15400004,3,
122,2019,224,1630,30.1100006,3,45.2999992,29.1800003,3,12.3999996,3,0,3,1.13800001,3,
122,2019,224,1700,29.9899998,3,42.9900017,27.5200005,3,12.3000002,3,0,3,1.125,3,
122,2019,224,1730,30.3400002,3,41.7099991,26.6000004,3,12.1000004,3,0,3,1.11199999,3,
122,2019,224,1800,30.3099995,3,39.7000008,25.1800003,3,12.1000004,3,0,3,1.10899997,3,
122,2019,224,1830,30.0200005,3,43.3699989,27.7999992,3,12.1000004,3,0,3,1.11099994,3,
122,2019,224,1900,30.1800003,3,38.9399986,24.6499996,3,12.3000002,3,0,3,1.11099994,3,
122,2019,224,1930,30.3500004,3,36.7700005,23.1200008,3,12.1000004,3,0,3,1.11199999,3,
122,2019,224,2000,30.2700005,3,37.4799995,23.6200008,3,12.1999998,3,0,3,1.125,3,
122,2019,224,2030,30.3199997,3,33.9399986,21.1599998,3,12.1000004,3,0,3,1.13100004,3,
122,2019,224,2100,30.25,3,35.3800011,22.1599998,3,12.1999998,3,0,3,1.14699996,3,
122,2019,224,2130,30.1299992,3,41.4500008,26.4200001,3,12.1999998,3,0,3,1.17200005,3,
122,2019,224,2200,30.1800003,3,38.0200005,24,3,12.1000004,3,0,3,1.153,3,
122,2019,224,2230,30.1599998,3,35.7900009,22.4500008,3,12.1999998,3,0,3,1.16600001,3,
122,2019,224,2300,30.1700001,3,36.7000008,23.0799999,3,12.1999998,3,0,3,1.153,3,
122,2019,224,2330,30.2999992,3,43.1699982,27.6399994,3,12.1000004,3,0,3,1.176,3,
122,2019,224,2400,30.1000004,3,45.7799988,29.5200005,3,12.1999998,3,0,3,1.19099998,3,
122,2019,225,30,27.9899998,3,46.6300011,30.2000008,3,12,3,0,3,1.20299995,3,
122,2019,225,100,27.5499992,3,47.5,30.8400002,3,12.1000004,3,0,3,1.22000003,3,
122,2019,225,130,27.5100002,3,47.7200012,31.0100002,3,12.1000004,3,0,3,1.23099995,3,
122,2019,225,200,27.6900005,3,47.8600006,31.1000004,3,12.1000004,3,0,3,1.26600003,3,
122,2019,225,230,27.4799995,3,48.0800018,31.2700005,3,12.1000004,3,0,3,1.27999997,3,
122,2019,225,300,27.6299992,3,47.9900017,31.2000008,3,12,3,0,3,1.31099999,3,
122,2019,225,330,27.5499992,3,49.2299995,32.1100006,3,11.8999996,3,0,3,1.33700001,3,
122,2019,225,400,27.4300003,3,49.4000015,32.2400017,3,12,3,0,3,1.35899997,3,
122,2019,225,430,27.3799992,3,50.5400009,33.0699997,3,11.8999996,3,0,3,1.375,3,
122,2019,225,500,27.5499992,3,49.0499992,31.9699993,3,12.1000004,3,0,3,1.38399994,3,
122,2019,225,530,27.4799995,3,49.5900002,32.3699989,3,12.1000004,3,0,3,1.39600003,3,
122,2019,225,600,27.4599991,3,50.9700012,33.3899994,3,12.5,3,0,3,1.42299998,3,
122,2019,225,630,27.5,3,50.4799995,33.0299988,3,12.6000004,3,0,3,1.43599999,3,
122,2019,225,700,27.5200005,3,49.4300003,32.25,3,12.6999998,3,0,3,1.44500005,3,
122,2019,225,730,27.6800003,3,49.8800011,32.5800018,3,12.6999998,3,0,3,1.45099998,3,
122,2019,225,800,27.7900009,3,49.1100006,32.0099983,3,12.6999998,3,0,3,1.46399999,3,
122,2019,225,830,27.6900005,3,49.75,32.4900017,3,12.6999998,3,0,3,1.46000004,3,
122,2019,225,900,27.8799992,3,50.0200005,32.6800003,3,12.6000004,3,0,3,1.46399999,3,
122,2019,225,930,27.9200001,3,49.0600014,31.9799995,3,12.6000004,3,0,3,1.46300006,3,
122,2019,225,1000,28.0400009,3,48.7299995,31.7299995,3,12.5,3,0,3,1.45000005,3,
122,2019,225,1030,28.1299992,3,48.9700012,31.8999996,3,12.6000004,3,0,3,1.41100001,3,
122,2019,225,1100,28.2199993,3,48.4599991,31.5300007,3,12.5,3,0,3,1.40600002,3,
122,2019,225,1130,28.4500008,3,50.3499985,32.9099998,3,12.6000004,3,0,3,1.38100004,3,
122,2019,225,1200,28.3700008,3,50.3699989,32.9199982,3,12.5,3,0,3,1.35599995,3,
122,2019,225,1230,29.1000004,3,48.3600006,31.4200001,3,12.3000002,3,0,3,1.34099996,3,
122,2019,225,1300,28.8500004,3,49.3199997,32.1300011,3,12.5,3,0,3,1.33099997,3,
122,2019,225,1330,28.9200001,3,49.8899994,32.5499992,3,12.3999996,3,0,3,1.30700004,3,
122,2019,225,1400,29.5900002,3,47.5999985,30.8600006,3,12.3999996,3,0,3,1.28499997,3,
122,2019,225,1430,30.1800003,3,46.6899986,30.1800003,3,12.5,3,0,3,1.26400006,3,
122,2019,225,1500,29.8500004,3,45.2999992,29.1900005,3,12.3000002,3,0,3,1.26100004,3,
122,2019,225,1530,29.9799995,3,44.8499985,28.8600006,3,12.3999996,3,0,3,1.23099995,3,
122,2019,225,1600,30,3,44.7400017,28.7800007,3,12.3999996,3,0,3,1.22500002,3,
122,2019,225,1630,29.75,3,43.7200012,28.0599995,3,12.3999996,3,0,3,1.22300005,3,
122,2019,225,1700,29.8400002,3,42.7400017,27.3500004,3,12.1999998,3,0,3,1.22599995,3,
122,2019,225,1730,29.8899994,3,42.2099991,26.9699993,3,12.3000002,3,0,3,1.23000002,3,
122,2019,225,1800,29.9500008,3,42.2999992,27.0300007,3,12.1000004,3,0,3,1.19700003,3,
122,2019,225,1830,30.0400009,3,41.1500015,26.2099991,3,12.1999998,3,0,3,1.18299997,3,
122,2019,225,1900,30.1399994,3,40.3600006,25.6499996,3,12.1999998,3,0,3,1.16400003,3,
122,2019,225,1930,29.9200001,3,42.9000015,27.4599991,3,12.1999998,3,0,3,1.17200005,3,
122,2019,225,2000,29.9599991,3,42.1300011,26.9099998,3,12,3,0,3,1.15600002,3,
122,2019,225,2030,30.4400005,3,35.2999992,22.1000004,3,12.1999998,3,0,3,1.19299996,3,
122,2019,225,2100,30.4099998,3,35.6399994,22.3400002,3,12.1999998,3,0,3,1.18299997,3,
122,2019,225,2130,30.0499992,3,40.8100014,25.9699993,3,12.1999998,3,0,3,1.18200004,3,
122,2019,225,2200,30.1000004,3,38.4300003,24.2900009,3,12.1999998,3,0,3,1.19099998,3,
122,2019,225,2230,30.1200008,3,38.0800018,24.0499992,3,12.1000004,3,0,3,1.19599998,3,
122,2019,225,2300,30.3899994,3,33.4900017,20.8500004,3,12.1000004,3,0,3,1.20500004,3,
122,2019,225,2330,30.0499992,3,37.8400002,23.8799992,3,12.1000004,3,0,3,1.21200001,3,
122,2019,225,2400,29.9599991,3,43.75,28.0699997,3,12.1000004,3,0,3,1.20799994,3,
122,2019,226,30,29.9200001,3,46.5099983,30.0599995,3,12.1000004,3,0,3,1.20500004,3,
122,2019,226,100,29.7999992,3,46.4099998,29.9799995,3,12,3,0,3,1.21599996,3,
122,2019,226,130,28.1399994,3,49.6300011,32.3899994,3,11.8999996,3,0,3,1.22899997,3,
122,2019,226,200,28.2099991,3,49.8199997,32.5200005,3,12.1000004,3,0,3,1.25100005,3,
122,2019,226,230,28.0699997,3,50.1199989,32.7400017,3,12.1000004,3,0,3,1.25800002,3,
122,2019,226,300,28.0499992,3,50.2700005,32.8499985,3,11.8999996,3,0,3,1.28799999,3,
122,2019,226,330,28.0900002,3,50.0699997,32.7099991,3,12.1000004,3,0,3,1.31200004,3,
122,2019,226,400,28.2099991,3,49.8100014,32.5200005,3,12,3,0,3,1.33500004,3,
122,2019,226,430,28.3199997,3,49.1399994,32.0200005,3,12,3,0,3,1.35899997,3,
122,2019,226,500,28.2600002,3,49.4500008,32.25,3,12,3,0,3,1.37600005,3,
122,2019,226,530,28.4200001,3,48.7099991,31.7000008,3,11.8999996,3,0,3,1.39900005,3,
122,2019,226,600,28.4400005,3,48.1199989,31.2700005,3,12.5,3,0,3,1.40999997,3,
122,2019,226,630,28.4200001,3,47.8100014,31.0400009,3,12.6999998,3,0,3,1.43299997,3,
122,2019,226,700,28.4799995,3,47.7099991,30.9699993,3,12.6999998,3,0,3,1.44400001,3,
122,2019,226,730,28.5200005,3,46.9599991,30.4300003,3,12.5,3,0,3,1.46200001,3,
122,2019,226,800,28.5,3,47.4300003,30.7700005,3,12.6000004,3,0,3,1.47099996,3,
122,2019,226,830,28.4799995,3,48.3199997,31.4200001,3,12.6000004,3,0,3,1.48300004,3,
122,2019,226,900,28.4699993,3,48.1100006,31.2600002,3,12.6999998,3,0,3,1.47099996,3,
122,2019,226,930,28.5300007,3,48.2200012,31.3400002,3,12.6999998,3,0,3,1.46000004,3,
122,2019,226,1000,28.5900002,3,48.4099998,31.4799995,3,12.5,3,0,3,1.454,3,
122,2019,226,1030,28.9300003,3,47.4799995,30.7900009,3,12.6000004,3,0,3,1.47500002,3,
122,2019,226,1100,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1130,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1200,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1230,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1300,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1330,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1400,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1430,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1500,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1530,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1600,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1630,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1700,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1730,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1800,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1830,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1900,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,1930,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,2000,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,2030,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,2100,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,2130,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,2200,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,2230,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,2300,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,2330,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,226,2400,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,30,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,100,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,130,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,200,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,230,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,300,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,330,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,400,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,430,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,500,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,530,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,600,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,630,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,700,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,730,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,800,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,830,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,900,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,930,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1000,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1030,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1100,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1130,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1200,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1230,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1300,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1330,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1400,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1430,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1500,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1530,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1600,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1630,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1700,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1730,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1800,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1830,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1900,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,1930,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,2000,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,2030,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,2100,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,2130,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,2200,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,2230,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,2300,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,2330,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,227,2400,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,30,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,100,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,130,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,200,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,230,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,300,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,330,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,400,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,430,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,500,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,530,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,600,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,630,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,700,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,730,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,800,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,830,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,900,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,930,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1000,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1030,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1100,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1130,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1200,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1230,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1300,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1330,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1400,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1430,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1500,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1530,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1600,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1630,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1700,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1730,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1800,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1830,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1900,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,1930,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,2000,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,2030,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,2100,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,2130,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,2200,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,2230,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,2300,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,2330,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,228,2400,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,229,30,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,229,100,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,229,130,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,229,200,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,229,230,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,229,300,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,229,330,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,229,400,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,229,430,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,229,500,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,229,530,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,229,600,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,229,630,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,229,700,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,229,730,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
122,2019,229,800,-7999,1,47.4799995,30.7900009,1,12.6000004,1,0,1,1.47500002,1,Sonde not reporting
