stationid,yeardata,jday,timedata,watertemp1_avg,watertemp1Flag,sp_cond1_avg,salinity1_avg,salinity1Flag,dis_oxy1_avg,dis_oxy1Flag,dis_oxy2_avg,dis_oxy2Flag,depth1_avg,depth1Flag,turbidity1_avg,comments
628,2019,232,500,28.3500004,3,31.5599995,19.5699997,3,80.0999985,3,5.59000015,3,1.926,3,3.6500001,
628,2019,232,510,28.3710003,,31.7390003,19.6900005,,79.8000031,,5.55999994,,1.93599999,,3.66000009,KorEXO import
628,2019,232,530,28.4300003,3,31.75,19.7000008,3,73.5500031,3,5.11999989,3,1.93400002,3,3.6099999,
628,2019,232,540,28.4090004,,31.8460007,19.7700005,,76.3000031,,5.32000017,,1.926,,3.95000005,KorEXO import
628,2019,232,600,28.6100006,3,32.8300018,20.4300003,3,72,3,4.98000002,3,1.91900003,3,4.92000008,
628,2019,232,610,28.6210003,,32.862999,20.4599991,,60.7000008,,4.19999981,,1.92999995,,4.38999987,KorEXO import
628,2019,232,630,28.6299992,3,33.0099983,20.5599995,3,64.3700027,3,4.44999981,3,1.91400003,3,4.96000004,
628,2019,232,640,28.4349995,,32.0489998,19.9099998,,64.6999969,,4.5,,1.90900004,,4.23000002,KorEXO import
628,2019,232,700,28.7000008,3,33.1599998,20.6599998,3,67.7300034,3,4.67000008,3,1.90699995,3,5.82000017,
628,2019,232,710,28.5849991,,32.5340004,20.2299995,,67.5,,4.67000008,,1.89999998,,4.57000017,KorEXO import
628,2019,232,730,28.4099998,3,31.2299995,19.3400002,3,70.8899994,3,4.94999981,3,1.91700006,3,4.13999987,
628,2019,232,740,28.4710007,,30.9060001,19.1200008,,73.6999969,,5.1500001,,1.91700006,,5.55000019,KorEXO import
628,2019,232,800,28.5599995,3,30.5499992,18.8799992,3,73.6600037,3,5.13999987,3,1.926,3,3.54999995,
628,2019,232,810,28.573,,30.6229992,18.9300003,,74.5,,5.19999981,,1.91199994,,3.83999991,KorEXO import
628,2019,232,830,28.5200005,3,31.2900009,19.3899994,3,71.7099991,3,5,3,1.91199994,3,5.57000017,
628,2019,232,840,28.5760002,,30.7530003,19.0200005,,69.8000031,,4.86999989,,1.89300001,,4.17000008,KorEXO import
628,2019,232,900,28.8700008,3,32.8699989,20.4599991,3,70.9300003,3,4.88000011,3,1.91600001,3,5.76999998,
628,2019,232,910,29.1030006,,34.5390015,21.6000004,,64.0999985,,4.36999989,,1.90499997,,6.61999989,KorEXO import
628,2019,232,930,29.2999992,3,36.0699997,22.6700001,3,61.2000008,3,4.13000011,3,1.91499996,3,8.92000008,
628,2019,232,940,29.2989998,,36.0550003,22.6499996,,60.4000015,,4.07999992,,1.91299999,,10.3000002,KorEXO import
628,2019,232,1000,29.3700008,3,36.3400002,22.8500004,3,57.4799995,3,3.86999989,3,1.91900003,3,12.1199999,
628,2019,232,1010,29.3829994,,36.6360016,23.0499992,,59.7999992,,4.03000021,,1.93900001,,8.75,KorEXO import
628,2019,232,1030,29.3500004,3,36.6500015,23.0699997,3,62.1500015,3,4.17999983,3,1.92299998,3,12.6700001,
628,2019,232,1040,29.3610001,,36.8390007,23.2000008,,59.0999985,,3.98000002,,1.92999995,,12.7200003,KorEXO import
628,2019,232,1100,29.3700008,3,37.6100006,23.7299995,3,60.3499985,3,4.05000019,3,1.92999995,3,11.6000004,
628,2019,232,1110,29.3780003,,37.6300011,23.75,,56.0999985,,3.75999999,,1.93799996,,10.1800003,KorEXO import
628,2019,232,1130,29.3199997,3,37.9199982,23.9500008,3,66.75,3,4.46999979,3,1.94500005,3,12.5799999,
628,2019,232,1140,29.3139992,,38.0460014,24.0400009,,68.5999985,,4.59000015,,1.949,,14.3100004,KorEXO import
628,2019,232,1200,29.3299999,3,37.8499985,23.9099998,3,60.0200005,3,4.01999998,3,1.95000005,3,11.4099998,
628,2019,232,1210,29.3199997,,37.5139999,23.6700001,,64.1999969,,4.30999994,,1.926,,12.6099997,KorEXO import
628,2019,232,1230,29.3099995,3,36.8699989,23.2199993,3,65.5299988,3,4.40999985,3,1.95200002,3,13.3900003,
628,2019,232,1240,29.3059998,,36.5349998,22.9899998,,66.5999985,,4.48999977,,1.94700003,,13.6599998,KorEXO import
628,2019,232,1300,29.3099995,3,36.4000015,22.8899994,3,65.2600021,3,4.4000001,3,1.94500005,3,9.30000019,
628,2019,232,1310,29.3059998,,36.3639984,22.8700008,,70.0999985,,4.73000002,,1.93599999,,16.0499992,KorEXO import
628,2019,232,1330,29.2299995,3,34.5099983,21.5799999,3,76.8899994,3,5.23000002,3,1.97399998,3,17.6900005,
628,2019,232,1340,29.1919994,,33.4280014,20.8400002,,79.9000015,,5.46000004,,1.95599997,,25.2099991,KorEXO import
628,2019,232,1400,29.2600002,3,31.8899994,19.7800007,3,88.4000015,3,6.07000017,3,1.96800005,3,8.22999954,
628,2019,232,1410,29.3700008,,31.809,19.7199993,,88.5,,6.07000017,,1.96099997,,10.5200005,KorEXO import
628,2019,232,1430,29.5100002,3,31.8099995,19.7199993,3,92.8000031,3,6.3499999,3,1.94799995,3,7.03999996,
628,2019,232,1440,29.5949993,,31.8950005,19.7700005,,93.9000015,,6.40999985,,1.96800005,,6.63000011,KorEXO import
628,2019,232,1500,29.7600002,3,31.8500004,19.7399998,3,102.199997,3,6.96000004,3,1.95700002,3,8.03999996,
628,2019,232,1510,29.7840004,,31.8110008,19.7099991,,100.300003,,6.82999992,,1.98699999,,9.73999977,KorEXO import
628,2019,232,1530,29.7299995,3,35.0400009,21.9400005,3,92.5999985,3,6.23999977,3,1.96800005,3,9.39999962,
628,2019,232,1540,29.757,,34.387001,21.4799995,,94.1999969,,6.3499999,,1.96500003,,7.48999977,KorEXO import
628,2019,232,1600,29.7999992,3,34.2200012,21.3700008,3,96,3,6.46999979,3,1.95899999,3,9.44999981,
628,2019,232,1610,29.7970009,,33.6100006,20.9500008,,95.1999969,,6.42999983,,1.95500004,,8.55000019,KorEXO import
628,2019,232,1630,29.7999992,3,34.4799995,21.5499992,3,92.1999969,3,6.21000004,3,1.95500004,3,10.0100002,
628,2019,232,1640,29.8110008,,34.7639999,21.7399998,,90.8000031,,6.11000013,,1.93900001,,10.6199999,KorEXO import
628,2019,232,1700,29.8199997,3,36.2000008,22.7399998,3,71.0100021,3,4.75,3,1.95599997,3,8.94999981,
628,2019,232,1710,29.8199997,,36.4570007,22.9200001,,63.4000015,,4.23999977,,1.94000006,,7.6500001,KorEXO import
628,2019,232,1730,29.8299999,3,36.6599998,23.0599995,3,61.9799995,3,4.13999987,3,1.94500005,3,6.82999992,
628,2019,232,1740,29.8279991,,36.9020004,23.2299995,,58.2999992,,3.8900001,,1.93799996,,7.92000008,KorEXO import
628,2019,232,1800,29.8299999,3,36.9099998,23.2299995,3,57.9399986,3,3.86999989,3,1.92200005,3,8.56000042,
628,2019,232,1810,29.8349991,,36.9560013,23.2700005,,55.2999992,,3.69000006,,1.93200004,,7.71999979,KorEXO import
628,2019,232,1830,29.8400002,3,36.5999985,23.0200005,3,58.2700005,3,3.8900001,3,1.93400002,3,7.44999981,
628,2019,232,1840,29.8409996,,36.5660019,22.9899998,,59.9000015,,4,,1.93099999,,8.01000023,KorEXO import
628,2019,232,1900,29.8600006,3,37.1100006,23.3799992,3,55.1300011,3,3.67000008,3,1.92900002,3,6.36999989,
628,2019,232,1910,29.7590008,,36.1209984,22.6900005,,69.6999969,,4.67000008,,1.92200005,,4.90999985,KorEXO import
628,2019,232,1930,29.6800003,3,36.0499992,22.6399994,3,72.0599976,3,4.84000015,3,1.94599998,3,4.88000011,
628,2019,232,1940,29.75,,36.3139992,22.8199997,,65.4000015,,4.38000011,,1.92200005,,4.94000006,KorEXO import
628,2019,232,2000,29.7800007,3,36.6399994,23.0499992,3,59.3600006,3,3.97000003,3,1.87399995,3,4.80999994,
628,2019,232,2010,29.8029995,,37.0870018,23.3600006,,52.7000008,,3.51999998,,1.94700003,,8.71000004,KorEXO import
628,2019,232,2030,29.8600006,3,37.3800011,23.5599995,3,43.5499992,3,2.9000001,3,1.94799995,3,8.72999954,
628,2019,232,2040,29.8519993,,37.3839989,23.5599995,,44.2000008,,2.94000006,,1.91900003,,5.67000008,KorEXO import
628,2019,232,2100,29.8099995,3,37.1399994,23.3999996,3,42.8300018,3,2.8599999,3,1.91900003,3,5.01000023,
628,2019,232,2110,29.8339996,,37.3880005,23.5699997,,41.5,,2.76999998,,1.94200003,,4.51999998,KorEXO import
628,2019,232,2130,29.8500004,3,37.9700012,23.9799995,3,34,3,2.25999999,3,1.949,3,5.26999998,
628,2019,232,2140,29.8530006,,38.4869995,24.3400002,,32.2000008,,2.1400001,,1.95099998,,5.21999979,KorEXO import
628,2019,232,2200,29.8500004,3,38.8899994,24.6200008,3,32.7900009,3,2.17000008,3,1.94599998,3,5.94000006,
628,2019,232,2210,29.8449993,,38.9199982,24.6399994,,31.3999996,,2.07999992,,1.94799995,,5.84000015,KorEXO import
628,2019,232,2230,29.7999992,3,38.0600014,24.0400009,3,38.6100006,3,2.56999993,3,1.94700003,3,5.1500001,
628,2019,232,2240,29.7989998,,38.0130005,24.0100002,,34.2000008,,2.26999998,,1.95700002,,5.51000023,KorEXO import
628,2019,232,2300,29.75,3,37.7099991,23.7999992,3,39.3600006,3,2.61999989,3,1.95599997,3,4.55999994,
628,2019,232,2310,29.8010006,,38.4690018,24.3299999,,30.7000008,,2.03999996,,1.95899999,,5.05000019,KorEXO import
628,2019,232,2330,29.75,3,39.0800018,24.7600002,3,33.7000008,3,2.23000002,3,1.96099997,3,5.57000017,
628,2019,232,2340,29.7469997,,39.2150002,24.8500004,,37.7000008,,2.5,,1.98099995,,4.63000011,KorEXO import
628,2019,232,2400,29.6900005,3,39.3899994,24.9799995,3,38.3100014,3,2.53999996,3,1.98000002,3,4.88000011,
628,2019,233,10,29.7010002,,39.401001,24.9899998,,37.7999992,,2.5,,1.98000002,,4.26000023,KorEXO import
628,2019,233,30,29.7000008,3,39.3100014,24.9200001,3,33,3,2.19000006,3,1.99199998,3,3.82999992,
628,2019,233,40,29.7080002,,39.1899986,24.8400002,,32.5,,2.1500001,,1.99399996,,3.67000008,KorEXO import
628,2019,233,100,29.6900005,3,39.0999985,24.7700005,3,36.0800018,3,2.3900001,3,1.98800004,3,3.92000008,
628,2019,233,110,29.6399994,,38.9230003,24.6499996,,37.2999992,,2.48000002,,1.99899995,,3.49000001,KorEXO import
628,2019,233,130,29.5,3,38.4000015,24.2900009,3,46.8400002,3,3.11999989,3,1.99000001,3,4.44000006,
628,2019,233,140,29.5030003,,38.0789986,24.0599995,,42.9000015,,2.86999989,,2.00399995,,3.94000006,KorEXO import
628,2019,233,200,29.5900002,3,38.7599983,24.5300007,3,42.4399986,3,2.81999993,3,2.00600004,3,5.40999985,
628,2019,233,210,29.559,,38.1520004,24.1100006,,41.5,,2.76999998,,2.01799989,,5.78999996,KorEXO import
628,2019,233,230,29.5400009,3,37.5499992,23.6900005,3,44.1800003,3,2.95000005,3,2.01699996,3,6.82999992,
628,2019,233,240,29.5330009,,37.3160019,23.5300007,,47.0999985,,3.1500001,,2.00300002,,5.36000013,KorEXO import
628,2019,233,300,29.5400009,3,37.2099991,23.4500008,3,46.4300003,3,3.1099999,3,2.0309999,3,4.48000002,
628,2019,233,310,29.552,,37.4420013,23.6100006,,41.0999985,,2.75,,2.01900005,,5.36000013,KorEXO import
628,2019,233,330,29.5400009,3,37.25,23.4799995,3,40.1500015,3,2.69000006,3,2.02399993,3,5.73000002,
628,2019,233,340,29.5419998,,37.2330017,23.4699993,,45.7999992,,3.06999993,,2.02900004,,7.69999981,KorEXO import
628,2019,233,400,29.5300007,3,36.8100014,23.1700001,3,42.5099983,3,2.8499999,3,2.046,3,4.88000011,
628,2019,233,410,29.4659996,,36.7319984,23.1200008,,38.5999985,,2.58999991,,2.02999997,,4.71999979,KorEXO import
628,2019,233,430,29.3099995,3,35.9300003,22.5699997,3,43.4399986,3,2.93000007,3,2.0250001,3,4.57999992,
628,2019,233,440,29.1149998,,35.5390015,22.2999992,,50.7000008,,3.44000006,,2.04399991,,5.88000011,KorEXO import
628,2019,233,500,29.1499996,3,35.6100006,22.3500004,3,48.0600014,3,3.25999999,3,2.0309999,3,5.3499999,
628,2019,233,510,29.184,,35.737999,22.4300003,,48.7999992,,3.29999995,,2.02600002,,6.3499999,KorEXO import
628,2019,233,530,29.0900002,3,35.4000015,22.2000008,3,50.2700005,3,3.42000008,3,2.01399994,3,5.96000004,
628,2019,233,540,29.0720005,,35.3209991,22.1499996,,47.2000008,,3.21000004,,2.01099992,,6.32999992,KorEXO import
628,2019,233,600,29.1499996,3,34.7900009,21.7800007,3,50.3699989,3,3.43000007,3,2,3,5.76000023,
628,2019,233,610,29.1739998,,35.3009987,22.1299992,,46.7999992,,3.18000007,,2.00999999,,7.46000004,KorEXO import
628,2019,233,630,29.1000004,3,34.6699982,21.7000008,3,58.7400017,3,4,3,2.00500011,3,7.44999981,
628,2019,233,640,29.0559998,,34.3120003,21.4500008,,60.2999992,,4.11000013,,2.023,,7.05999994,KorEXO import
628,2019,233,700,28.8799992,3,33.9300003,21.1900005,3,64.1500015,3,4.4000001,3,2.01099992,3,5.6500001,
628,2019,233,710,28.8649998,,33.9640007,21.2099991,,65.9000015,,4.51999998,,2.0150001,,5.75,KorEXO import
628,2019,233,730,28.9099998,3,33.9300003,21.1800003,3,65.0999985,3,4.46000004,3,2.00200009,3,7.92999983,
628,2019,233,740,29.0009995,,34.0970001,21.2999992,,64.5,,4.40999985,,1.99199998,,5.86999989,KorEXO import
628,2019,233,800,29.0699997,3,34.0200005,21.2399998,3,66.4199982,3,4.53999996,3,1.98899996,3,5.17000008,
628,2019,233,810,29.1480007,,34.1220016,21.3199997,,65.8000031,,4.48000002,,1.99699998,,4.63999987,KorEXO import
628,2019,233,830,29.2399998,3,34.0999985,21.2999992,3,66.2099991,3,4.51000023,3,1.99300003,3,4.53000021,
628,2019,233,840,29.2600002,,33.8619995,21.1299992,,70,,4.76999998,,1.98800004,,5.05000019,KorEXO import
628,2019,233,900,29.3400002,3,33.6100006,20.9599991,3,74.9599991,3,5.11000013,3,1.98699999,3,3.56999993,
628,2019,233,910,29.3850002,,33.6819992,21.0100002,,71.5999985,,4.86999989,,1.97599995,,3.73000002,KorEXO import
628,2019,233,930,29.4400005,3,33.25,20.7099991,3,76.9899979,3,5.23999977,3,1.98399997,3,3.11999989,
628,2019,233,940,29.5020008,,33.0750008,20.5900002,,80.1999969,,5.46000004,,1.98500001,,4.76000023,KorEXO import
628,2019,233,1000,29.5100002,3,33.7200012,21.0300007,3,71.4499969,3,4.8499999,3,1.98099995,3,3.81999993,
628,2019,233,1010,29.5769997,,33.1209984,20.6100006,,79.8000031,,5.42000008,,1.96500003,,3.25999999,KorEXO import
628,2019,233,1030,29.5799999,3,33.6899986,21,3,74.1100006,3,5.03000021,3,1.96000004,3,4.23000002,
628,2019,233,1040,29.7059994,,33.2589989,20.7099991,,71.8000031,,4.86999989,,1.96500003,,3.58999991,KorEXO import
628,2019,233,1100,29.8700008,3,32.9300003,20.4799995,3,78.3099976,3,5.30000019,3,1.94799995,3,2.88000011,
628,2019,233,1110,29.875,,32.9840012,20.5100002,,80.5,,5.44999981,,1.96099997,,2.94000006,KorEXO import
628,2019,233,1130,30.0200005,3,32.7900009,20.3799992,3,76.3300018,3,5.15999985,3,1.95500004,3,2.8900001,
628,2019,233,1140,30.0330009,,32.8450012,20.4099998,,85.8000031,,5.80000019,,1.96899998,,3.07999992,KorEXO import
628,2019,233,1200,30.0599995,3,32.8699989,20.4300003,3,84.6999969,3,5.71999979,3,1.96000004,3,4.94999981,
628,2019,233,1210,30.0419998,,32.8740005,20.4300003,,84.3000031,,5.69999981,,1.95200002,,3.8900001,KorEXO import
628,2019,233,1230,30.1000004,3,32.75,20.3500004,3,90.1999969,3,6.09000015,3,1.95299995,3,3.32999992,
628,2019,233,1240,30.0079994,,33.5810013,20.9200001,,76.0999985,,5.13000011,,1.95000005,,5.15999985,KorEXO import
628,2019,233,1300,29.9200001,3,34.4900017,21.5499992,3,64.7900009,3,4.36000013,3,1.94400001,3,4.61999989,
628,2019,233,1310,29.9179993,,35.2509995,22.0799999,,60.5,,4.05999994,,1.95899999,,5.71999979,KorEXO import
628,2019,233,1330,29.9899998,3,35.3400002,22.1399994,3,60.0900002,3,4.01999998,3,1.949,3,5.69999981,
628,2019,233,1340,30.0330009,,35.223999,22.0599995,,55.9000015,,3.74000001,,1.90999997,,5.53000021,KorEXO import
628,2019,233,1400,30.1000004,3,35.0099983,21.8999996,3,60.0299988,3,4.01999998,3,1.95200002,3,4.23000002,
628,2019,233,1410,30.0849991,,35.1489983,22,,61.2000008,,4.09000015,,1.94500005,,4.55999994,KorEXO import
628,2019,233,1430,30.0400009,3,35.5999985,22.3199997,3,55.5099983,3,3.71000004,3,1.94400001,3,4.51000023,
628,2019,233,1440,30.0709991,,35.3610001,22.1499996,,56.7999992,,3.79999995,,1.95000005,,4.98000002,KorEXO import
628,2019,233,1500,30.0599995,3,35.4700012,22.2299995,3,59.0099983,3,3.94000006,3,1.94599998,3,4.0999999,
628,2019,233,1510,30.0799999,,35.4350014,22.2000008,,59,,3.94000006,,1.94000006,,3.99000001,KorEXO import
628,2019,233,1530,30.2000008,3,34.9399986,21.8500004,3,62.8800011,3,4.19999981,3,1.95200002,3,6.26000023,
628,2019,233,1540,30.1469994,,34.9980011,21.8999996,,60.7000008,,4.05999994,,1.94200003,,4.19999981,KorEXO import
628,2019,233,1600,30.1399994,3,35.1899986,22.0300007,3,64.3799973,3,4.30000019,3,1.96000004,3,4.13000011,
628,2019,233,1610,30.1539993,,35.1980019,22.0400009,,66.4000015,,4.42999983,,1.949,,3.69000006,KorEXO import
628,2019,233,1630,30.1599998,3,35.2400017,22.0599995,3,60.0299988,3,4.01000023,3,1.95200002,3,4.17999983,
628,2019,233,1640,30.2019997,,35.1119995,21.9699993,,66.9000015,,4.46999979,,1.91900003,,3.6099999,KorEXO import
628,2019,233,1700,30.2800007,3,34.8600006,21.7999992,3,72.0199966,3,4.80999994,3,1.95299995,3,4.34000015,
628,2019,233,1710,30.1210003,,35.5960007,22.3099995,,63,,4.19999981,,1.95000005,,4.82999992,KorEXO import
628,2019,233,1730,30.0599995,3,35.9900017,22.5900002,3,55.3499985,3,3.69000006,3,1.93599999,3,4.05999994,
628,2019,233,1740,30.1539993,,35.3510017,22.1399994,,68.0999985,,4.55000019,,1.93700004,,4.34000015,KorEXO import
628,2019,233,1800,30.0200005,3,36.2900009,22.7999992,3,53.2999992,3,3.54999995,3,1.94500005,3,5.75,
628,2019,233,1810,29.9890003,,36.4360008,22.8999996,,47.0999985,,3.1400001,,1.95599997,,4.82999992,KorEXO import
628,2019,233,1830,29.9099998,3,36.9000015,23.2299995,3,35.1800003,3,2.33999991,3,1.94200003,3,5.51000023,
628,2019,233,1840,29.9659996,,36.5410004,22.9699993,,39.7000008,,2.6500001,,1.949,,5.07999992,KorEXO import
628,2019,233,1900,29.9300003,3,36.6100006,23.0200005,3,45.9599991,3,3.06999993,3,1.95799994,3,4.94999981,
628,2019,233,1910,29.9580002,,36.2989998,22.7999992,,53.5,,3.56999993,,1.96200001,,3.53999996,KorEXO import
628,2019,233,1930,29.9300003,3,36.5600014,22.9899998,3,49.4300003,3,3.29999995,3,1.97599995,3,3.78999996,
628,2019,233,1940,29.9039993,,36.8810005,23.2099991,,48.2000008,,3.21000004,,1.95899999,,4.53000021,KorEXO import
628,2019,233,2000,29.8700008,3,37.2799988,23.4899998,3,42.2000008,3,2.80999994,3,1.98099995,3,4.92000008,
628,2019,233,2010,29.8630009,,37.3089981,23.5100002,,41.0999985,,2.74000001,,1.97500002,,4.86000013,KorEXO import
628,2019,233,2030,29.8700008,3,37.4799995,23.6299992,3,43.5099983,3,2.9000001,3,1.977,3,5.23000002,
628,2019,233,2040,29.8369999,,37.5709991,23.7000008,,41.9000015,,2.78999996,,1.99800003,,5.71999979,KorEXO import
628,2019,233,2100,29.7999992,3,37.6300011,23.7399998,3,40.5,3,2.70000005,3,2.00999999,3,4.38000011,
628,2019,233,2110,29.7269993,,38.3339996,24.2299995,,54.7000008,,3.6400001,,2.00699997,,6.23000002,KorEXO import
628,2019,233,2130,29.6100006,3,39.4300003,25.0100002,3,59.5299988,3,3.95000005,3,2.00699997,3,5.23000002,
628,2019,233,2140,29.5330009,,39.9770012,25.3999996,,59.4000015,,3.94000006,,2.01300001,,6.07999992,KorEXO import
628,2019,233,2200,29.4899998,3,40.2099991,25.5599995,3,64.4300003,3,4.26999998,3,2.01399994,3,7.71000004,
628,2019,233,2210,29.4720001,,40.3129997,25.6399994,,58.4000015,,3.86999989,,2.02999997,,5.61999989,KorEXO import
628,2019,233,2230,29.4599991,3,40.3899994,25.6900005,3,55.1500015,3,3.6500001,3,2.046,3,5.3499999,
628,2019,233,2240,29.4419994,,37.6090012,23.7299995,,60.5,,4.05000019,,2.06800008,,6.19999981,KorEXO import
628,2019,233,2300,29.3999996,3,40.8499985,26.0200005,3,60.8600006,3,4.03000021,3,2.05200005,3,5.61000013,
628,2019,233,2310,29.3269997,,41.1629982,26.2399998,,60.2999992,,3.99000001,,2.05100012,,7.19999981,KorEXO import
628,2019,233,2330,29.2700005,3,41.3199997,26.3600006,3,61.0999985,3,4.03999996,3,2.06699991,3,7.44999981,
628,2019,233,2340,29.309,,40.875,26.0400009,,62.5,,4.13999987,,2.07599998,,6.44000006,KorEXO import
628,2019,233,2400,29.4300003,3,39.6199989,25.1499996,3,58.25,3,3.86999989,3,2.06999993,3,5.34000015,
628,2019,234,10,29.4349995,,39.6590004,25.1700001,,58,,3.8499999,,2.07800007,,4.94000006,KorEXO import
628,2019,234,30,29.3999996,3,39.9399986,25.3700008,3,52.2099991,3,3.47000003,3,2.08500004,3,5.96000004,
628,2019,234,40,29.4419994,,39.2330017,24.8700008,,55.2999992,,3.68000007,,2.09299994,,5.23000002,KorEXO import
628,2019,234,100,29.5,3,38.6399994,24.4599991,3,58.7700005,3,3.92000008,3,2.0940001,3,4.80000019,
628,2019,234,110,29.5550003,,37.776001,23.8500004,,63.5,,4.23999977,,2.09899998,,4.76999998,KorEXO import
628,2019,234,130,29.5900002,3,37.4099998,23.5900002,3,63.9700012,3,4.28000021,3,2.102,3,4.9000001,
628,2019,234,140,29.5979996,,37.0970001,23.3700008,,60.5,,4.05000019,,2.1170001,,4.78999996,KorEXO import
628,2019,234,200,29.6100006,3,36.9500008,23.2700005,3,64.8799973,3,4.34000015,3,2.10599995,3,4.73000002,
628,2019,234,210,29.5900002,,37.1769981,23.4300003,,54.5999985,,3.6500001,,2.11199999,,4.90999985,KorEXO import
628,2019,234,230,29.5799999,3,37.8100014,23.8700008,3,56.4099998,3,3.76999998,3,2.11400008,3,5.46000004,
628,2019,234,240,29.5809994,,37.9280014,23.9500008,,54.9000015,,3.67000008,,2.11800003,,5.23000002,KorEXO import
628,2019,234,300,29.5400009,3,38.4900017,24.3500004,3,52.4700012,3,3.5,3,2.11500001,3,9.35000038,
628,2019,234,310,29.5319996,,38.6209984,24.4400005,,52.5999985,,3.50999999,,2.12299991,,7.48000002,KorEXO import
628,2019,234,330,29.7099991,3,38.4199982,24.2900009,3,25.7299995,3,1.71000004,3,2.11899996,3,4.98999977,
628,2019,234,340,29.757,,38.3199997,24.2199993,,20.3999996,,1.35000002,,2.11599994,,5.19000006,KorEXO import
628,2019,234,400,29.7800007,3,38.0400009,24.0300007,3,19.8899994,3,1.32000005,3,2.11199999,3,4.17999983,
628,2019,234,410,29.7679996,,38.0760002,24.0499992,,20.8999996,,1.38999999,,2.11100006,,4.40999985,KorEXO import
628,2019,234,430,29.75,3,38.1100006,24.0799999,3,22.2299995,3,1.48000002,3,2.12199998,3,5.13999987,
628,2019,234,440,29.7709999,,38.1990013,24.1399994,,21.1000004,,1.39999998,,2.06900001,,4.69999981,KorEXO import
628,2019,234,500,29.7800007,3,38.1399994,24.1000004,3,17.5499992,3,1.16999996,3,2.09800005,3,5.13999987,
628,2019,234,510,29.7660007,,38.2420006,24.1700001,,14.6999998,,0.980000019,,2.08599997,,4.3499999,KorEXO import
628,2019,234,530,29.7299995,3,37.5699997,23.7000008,3,19.2000008,3,1.27999997,3,2.09500003,3,3.81999993,
628,2019,234,540,29.7329998,,37.6759987,23.7700005,,20.5,,1.37,,2.08999991,,5.05999994,KorEXO import
628,2019,234,600,29.7199993,3,36.9700012,23.2800007,3,31.8999996,3,2.13000011,3,2.07399988,3,4.59000015,
628,2019,234,610,29.7119999,,36.8199997,23.1700001,,33.7999992,,2.25999999,,2.046,,8.69999981,KorEXO import
628,2019,234,630,29.7000008,3,37.2700005,23.4899998,3,22.7399998,3,1.51999998,3,2.04999995,3,6.86999989,
628,2019,234,640,29.6800003,,36.7410011,23.1200008,,27.6000004,,1.85000002,,2.04200006,,5.21999979,KorEXO import
628,2019,234,700,29.6700001,3,36.6100006,23.0300007,3,30.4599991,3,2.03999996,3,2.03500009,3,5.48999977,
628,2019,234,710,29.6639996,,37.2770004,23.5,,21.6000004,,1.44000006,,2.02800012,,6.17999983,KorEXO import
628,2019,234,730,29.5799999,3,37.1100006,23.3799992,3,23.4699993,3,1.57000005,3,2.0250001,3,4.38999987,
628,2019,234,740,29.5090008,,36.9070015,23.2399998,,23.1000004,,1.54999995,,2.01799989,,3.57999992,KorEXO import
628,2019,234,800,29.4899998,3,36.3400002,22.8500004,3,32.5600014,3,2.19000006,3,2.01999998,3,3.80999994,
628,2019,234,810,29.5090008,,36.1030006,22.6800003,,36.4000015,,2.45000005,,2.01900005,,3.66000009,KorEXO import
628,2019,234,830,29.5900002,3,35.9300003,22.5599995,3,41.4900017,3,2.78999996,3,2.00399995,3,3.48000002,
628,2019,234,840,29.5690002,,35.7789993,22.4500008,,44.9000015,,3.01999998,,2.00500011,,3.47000003,KorEXO import
628,2019,234,900,29.5900002,3,35.6500015,22.3600006,3,47.6800003,3,3.21000004,3,1.98000002,3,3.5,
628,2019,234,910,29.6259995,,35.6160011,22.3400002,,48,,3.23000002,,1.97300005,,3.22000003,KorEXO import
628,2019,234,930,29.6700001,3,35.5800018,22.3099995,3,50.2400017,3,3.38000011,3,1.96399999,3,3.43000007,
628,2019,234,940,29.6989994,,35.5449982,22.2900009,,51.5,,3.46000004,,1.96500003,,3.21000004,KorEXO import
628,2019,234,1000,29.7800007,3,35.5299988,22.2800007,3,53.9300003,3,3.61999989,3,1.95099998,3,3.61999989,
628,2019,234,1010,29.802,,35.5509987,22.2900009,,54.7000008,,3.67000008,,1.94299996,,3.68000007,KorEXO import
628,2019,234,1030,29.8400002,3,35.5600014,22.2900009,3,59.8100014,3,4.01000023,3,1.94500005,3,3.51999998,
628,2019,234,1040,29.8169994,,35.5629997,22.2999992,,58.7999992,,3.94000006,,1.92900002,,3.38000011,KorEXO import
628,2019,234,1100,29.8299999,3,35.6100006,22.3299999,3,60.6599998,3,4.07000017,3,1.95200002,3,3.72000003,
628,2019,234,1110,29.7889996,,35.6710014,22.3700008,,63.2000008,,4.23999977,,1.94099998,,4.09000015,KorEXO import
628,2019,234,1130,30.1599998,3,35.7000008,22.3799992,3,72.9100037,3,4.86000013,3,1.92200005,3,2.75999999,
628,2019,234,1140,30.2789993,,35.6609993,22.3500004,,77.4000015,,5.1500001,,1.91600001,,2.63000011,KorEXO import
628,2019,234,1200,30.3600006,3,35.75,22.4200001,3,79.8000031,3,5.30000019,3,1.92200005,3,2.56999993,
628,2019,234,1210,30.4330006,,35.6769981,22.3600006,,79.5,,5.28000021,,1.90799999,,2.53999996,KorEXO import
628,2019,234,1230,30.5799999,3,35.2000008,22.0200005,3,89.3000031,3,5.92999983,3,1.90100002,3,3.29999995,
