stationid,yeardata,jday,timedata,watertemp1_avg,watertemp1Flag,sp_cond1_avg,salinity1_avg,salinity1Flag,dis_oxy1_avg,dis_oxy1Flag,dis_oxy2_avg,dis_oxy2Flag,depth1_avg,depth1Flag,comments
122,2019,14,1730,12.9899998,3,18.8299999,11.21,3,97,3,9.52999973,3,1.18200004,3,
122,2019,14,1800,14.7600002,3,29.2700005,18.1399994,3,84.8000031,3,7.69000006,3,1.16499996,3,
122,2019,14,1830,14.1199999,3,25.8099995,15.8000002,3,88.6999969,3,8.27000046,3,1.16799998,3,
122,2019,14,1900,13.9300003,3,24.75,15.0900002,3,91.5,3,8.60000038,3,1.15600002,3,
122,2019,14,1930,13.2299995,3,22.0599995,13.3100004,3,88.8000031,3,8.56999969,3,1.15699995,3,
122,2019,14,2000,13.8400002,3,24.3799992,14.8500004,3,92.6999969,3,8.73999977,3,1.15699995,3,
122,2019,14,2030,14.0900002,3,26.3099995,16.1299992,3,90.0999985,3,8.39000034,3,1.13900006,3,
122,2019,14,2100,13.6499996,3,24.1299992,14.6800003,3,95,3,9.01000023,3,1.14300001,3,
122,2019,14,2130,13.3299999,3,20.8999996,12.5500002,3,91.5999985,3,8.85999966,3,1.12399995,3,
122,2019,14,2200,13.3500004,3,22.3700008,13.5200005,3,94.5,3,9.09000015,3,1.11600006,3,
122,2019,14,2230,13.5600004,3,23.0799999,13.9899998,3,88.5999985,3,8.44999981,3,1.11099994,3,
122,2019,14,2300,12.8699999,3,19.5400009,11.6700001,3,93.4000015,3,9.18000031,3,1.10000002,3,
122,2019,14,2330,13.4700003,3,22.6499996,13.6999998,3,92.5999985,3,8.86999989,3,1.07299995,3,
122,2019,14,2400,12.8699999,3,18.7999992,11.1899996,3,94.1999969,3,9.27999973,3,1.079,3,
122,2019,15,30,13.4700003,3,22.5,13.6000004,3,93.5999985,3,8.97000027,3,1.079,3,
122,2019,15,100,13.2799997,3,21.5799999,13,3,86,3,8.30000019,3,1.07099998,3,
122,2019,15,130,12.9799995,3,21.0499992,12.6499996,3,94,3,9.14999962,3,1.05900002,3,
122,2019,15,200,12.8400002,3,18.8999996,11.25,3,90.5,3,8.92000008,3,1.06700003,3,
122,2019,15,230,13.0100002,3,21.0400009,12.6400003,3,93.6999969,3,9.13000011,3,1.05200005,3,
122,2019,15,300,12.71,3,19.3899994,11.5699997,3,92.4000015,3,9.11999989,3,1.051,3,
122,2019,15,330,13.0200005,3,20.4500008,12.2600002,3,92.0999985,3,8.98999977,3,1.05900002,3,
122,2019,15,400,13.0699997,3,20.6399994,12.3800001,3,88.1999969,3,8.59000015,3,1.04799998,3,
122,2019,15,430,12.4399996,3,18.3999996,10.9300003,3,92.5999985,3,9.22000027,3,1.04799998,3,
122,2019,15,500,12.79,3,19.5,11.6400003,3,93.1999969,3,9.18000031,3,1.05400002,3,
122,2019,15,530,12.5600004,3,18.9699993,11.3000002,3,92.1999969,3,9.14000034,3,1.02999997,3,
122,2019,15,600,12.6000004,3,19.1100006,11.3900003,3,92.1999969,3,9.13000011,3,1.04299998,3,
122,2019,15,630,12.1300001,3,15.9700003,9.36999989,3,87,3,8.81000042,3,1.05799997,3,
122,2019,15,700,12.1800003,3,16.2700005,9.56000042,3,94.4000015,3,9.53999996,3,1.04200006,3,
122,2019,15,730,12.1899996,3,15.8999996,9.32999992,3,92,3,9.31999969,3,1.05400002,3,
122,2019,15,800,12.2399998,3,16.2099991,9.52000046,3,91.6999969,3,9.26000023,3,1.06400001,3,
122,2019,15,830,12.0299997,3,15.6999998,9.19999981,3,92.1999969,3,9.38000011,3,1.06099999,3,
122,2019,15,900,12.0299997,3,15.7299995,9.22000027,3,95.3000031,3,9.68999958,3,1.04799998,3,
122,2019,15,930,12.0699997,3,15.8900003,9.31999969,3,92.3000031,3,9.36999989,3,1.05400002,3,
122,2019,15,1000,14.54,3,30.1299992,18.7199993,3,80.3000031,3,7.28999996,3,1.05999994,3,
122,2019,15,1030,15.96,3,47.5499992,31,3,84.4000015,3,6.9000001,3,1.05200005,3,
122,2019,15,1100,16.1100006,3,49.1300011,32.1500015,3,86.1999969,3,6.98000002,3,1.08000004,3,
122,2019,15,1130,16.1599998,3,48.5600014,31.7299995,3,88.5,3,7.17999983,3,1.08200002,3,
122,2019,15,1200,16.0799999,3,48.7599983,31.8799992,3,84.8000031,3,6.88000011,3,1.08599997,3,
122,2019,15,1230,16.0699997,3,49,32.0499992,3,90,3,7.30000019,3,1.10399997,3,
122,2019,15,1300,15.9899998,3,49.1100006,32.1300011,3,90.1999969,3,7.32999992,3,1.11300004,3,
122,2019,15,1330,15.9399996,3,49.0999985,32.1199989,3,85.4000015,3,6.94000006,3,1.12100005,3,
122,2019,15,1400,15.8999996,3,49.4500008,32.3800011,3,95.0999985,3,7.71999979,3,1.14199996,3,
122,2019,15,1430,15.8900003,3,49.5,32.4199982,3,90,3,7.30999994,3,1.15600002,3,
122,2019,15,1500,15.9300003,3,49.4599991,32.3899994,3,95.8000031,3,7.76999998,3,1.17499995,3,
122,2019,15,1530,15.9300003,3,49.2700005,32.25,3,98.3000031,3,7.98999977,3,1.19200003,3,
122,2019,15,1600,16.0100002,3,49.4099998,32.3499985,3,99.6999969,3,8.07999992,3,1.18700004,3,
122,2019,15,1630,15.96,3,49.5,32.4099998,3,96.6999969,3,7.84000015,3,1.20500004,3,
122,2019,15,1700,15.9700003,3,49.2400017,32.2299995,3,88.3000031,3,7.17000008,3,1.21399999,3,
122,2019,15,1730,15.9700003,3,49.3199997,32.2900009,3,98.6999969,3,8.01000023,3,1.21800005,3,
122,2019,15,1800,15.9399996,3,50.0800018,32.8400002,3,93.6999969,3,7.57999992,3,1.20099998,3,
122,2019,15,1830,15.9300003,3,50.0299988,32.8100014,3,93.0999985,3,7.53000021,3,1.22599995,3,
122,2019,15,1900,15.9099998,3,50.0900002,32.8499985,3,97.6999969,3,7.90999985,3,1.22399998,3,
122,2019,15,1930,15.9499998,3,49.9900017,32.7700005,3,96.8000031,3,7.84000015,3,1.22500002,3,
122,2019,15,2000,15.9200001,3,49.6100006,32.4900017,3,98.9000015,3,8.02000046,3,1.20099998,3,
122,2019,15,2030,15.6099997,3,49.6300011,32.5099983,3,93.6999969,3,7.6500001,3,1.20099998,3,
122,2019,15,2100,15.5100002,3,48.1399994,31.4200001,3,94.6999969,3,7.80000019,3,1.19299996,3,
122,2019,15,2130,14.5200005,3,44.5499992,28.7999992,3,90.1999969,3,7.69999981,3,1.18700004,3,
122,2019,15,2200,14.5699997,3,44.4000015,28.7000008,3,88.5,3,7.55000019,3,1.171,3,
122,2019,15,2230,14.8400002,3,45.4399986,29.4500008,3,93.9000015,3,7.92999983,3,1.16999996,3,
122,2019,15,2300,12.9200001,3,34.8400002,21.9300003,3,93.0999985,3,8.56999969,3,1.15600002,3,
122,2019,15,2330,12.7200003,3,29.5100002,18.2800007,3,97.5,3,9.22000027,3,1.15699995,3,
122,2019,15,2400,15.7399998,3,49.1800003,32.1800003,3,92.6999969,3,7.55999994,3,1.13600004,3,
122,2019,16,30,15.5900002,3,48.4599991,31.6499996,3,92.3000031,3,7.57999992,3,1.13199997,3,
122,2019,16,100,13.1400003,3,32.9700012,20.6399994,3,87.0999985,3,8.05000019,3,1.12899995,3,
122,2019,16,130,13.7600002,3,36.6899986,23.2299995,3,91.0999985,3,8.18000031,3,1.11800003,3,
122,2019,16,200,13.0600004,3,34.0099983,21.3600006,3,94.1999969,3,8.67000008,3,1.097,3,
122,2019,16,230,12.5299997,3,28.3099995,17.4599991,3,95.3000031,3,9.10000038,3,1.09899998,3,
122,2019,16,300,13.4899998,3,34.6899986,21.8400002,3,92.5999985,3,8.43000031,3,1.09500003,3,
122,2019,16,330,13.1499996,3,33.9099998,21.2900009,3,78.8000031,3,7.25,3,1.08000004,3,
122,2019,16,400,13.1800003,3,28.3899994,17.5200005,3,96.4000015,3,9.06999969,3,1.08599997,3,
122,2019,16,430,12.4499998,3,26.4899998,16.2399998,3,91.1999969,3,8.78999996,3,1.08399999,3,
122,2019,16,500,12.6300001,3,27.4599991,16.8899994,3,94.5999985,3,9.05000019,3,1.07700002,3,
122,2019,16,530,13.3400002,3,32.5200005,20.3400002,3,92.9000015,3,8.56000042,3,1.07000005,3,
122,2019,16,600,13.1599998,3,31.4200001,19.5799999,3,90.9000015,3,8.44999981,3,1.07000005,3,
122,2019,16,630,12.8199997,3,28.0200005,17.2700005,3,89.4000015,3,8.48999977,3,1.08800006,3,
122,2019,16,700,12.4499998,3,27.1100006,16.6499996,3,91.5,3,8.80000019,3,1.08500004,3,
122,2019,16,730,11.9200001,3,21.6299992,13.0200005,3,94.9000015,3,9.43999958,3,1.09800005,3,
122,2019,16,800,11.7799997,3,21.8299999,13.1499996,3,93.0999985,3,9.27999973,3,1.05900002,3,
122,2019,16,830,12.1000004,3,24.9500008,15.21,3,92.6999969,3,9.06000042,3,1.07299995,3,
122,2019,16,900,11.75,3,23.9400005,14.5299997,3,88.0999985,3,8.71000004,3,1.10099995,3,
122,2019,16,930,11.9499998,3,23.2700005,14.0900002,3,93.4000015,3,9.22000027,3,1.10300004,3,
122,2019,16,1000,13.1700001,3,31.6299992,19.7199993,3,88.5,3,8.22000027,3,1.09300005,3,
122,2019,16,1030,14.8800001,3,40.0499992,25.6000004,3,81.4000015,3,7.03000021,3,1.09399998,3,
122,2019,16,1100,16.1299992,3,48.7900009,31.8999996,3,83.4000015,3,6.76000023,3,1.08299994,3,
122,2019,16,1130,15.3999996,3,43.4099998,28.0100002,3,83.5999985,3,7.03999996,3,1.10000002,3,
122,2019,16,1200,16.7399998,3,50.5999985,33.2299995,3,83,3,6.5999999,3,1.12300003,3,
122,2019,16,1230,16.6200008,3,50.3499985,33.0499992,3,77.3000031,3,6.15999985,3,1.11800003,3,
122,2019,16,1300,16.5400009,3,50.1100006,32.8800011,3,88.9000015,3,7.11000013,3,1.15699995,3,
122,2019,16,1330,16.3500004,3,49.7299995,32.5900002,3,86.5,3,6.94999981,3,1.16900003,3,
122,2019,16,1400,16.2700005,3,49.8600006,32.6899986,3,88.6999969,3,7.13999987,3,1.18299997,3,
122,2019,16,1430,16.2999992,3,49.75,32.5999985,3,98.3000031,3,7.90999985,3,1.19000006,3,
122,2019,16,1500,16.3799992,3,49.7900009,32.6399994,3,98.1999969,3,7.88999987,3,1.21000004,3,
122,2019,16,1530,16.3400002,3,49.8899994,32.7000008,3,101.199997,3,8.14000034,3,1.21099997,3,
122,2019,16,1600,16.1800003,3,49.7400017,32.5900002,3,98.9000015,3,7.98000002,3,1.20899999,3,
122,2019,16,1630,16.2000008,3,49.1899986,32.1899986,3,100.5,3,8.11999989,3,1.20700002,3,
122,2019,16,1700,16.2199993,3,49.0200005,32.0699997,3,94.5,3,7.63999987,3,1.21800005,3,
122,2019,16,1730,16.1000004,3,48.7900009,31.8999996,3,89,3,7.21999979,3,1.23300004,3,
122,2019,16,1800,16.0100002,3,48.5800018,31.7399998,3,100.5,3,8.18000031,3,1.23899996,3,
122,2019,16,1830,15.9899998,3,48.2400017,31.5,3,96.3000031,3,7.8499999,3,1.25300002,3,
122,2019,16,1900,15.9799995,3,48.1699982,31.4400005,3,100,3,8.15999985,3,1.25,3,
122,2019,16,1930,16.1900005,3,48.8400002,31.9400005,3,96.8000031,3,7.84000015,3,1.24399996,3,
122,2019,16,2000,16.1100006,3,48.9599991,32.0299988,3,98,3,7.94999981,3,1.23500001,3,
122,2019,16,2030,16.2700005,3,49.2000008,32.2000008,3,90.6999969,3,7.32000017,3,1.22599995,3,
122,2019,16,2100,15.6599998,3,46.6100006,30.3099995,3,86.4000015,3,7.13999987,3,1.20899999,3,
122,2019,16,2130,15.2600002,3,44.9199982,29.0799999,3,97,3,8.14000034,3,1.18700004,3,
122,2019,16,2200,14.9799995,3,43.1399994,27.7999992,3,94.8000031,3,8.06000042,3,1.17799997,3,
122,2019,16,2230,15.4899998,3,46.0200005,29.8799992,3,97.5999985,3,8.10999966,3,1.153,3,
122,2019,16,2300,13.8699999,3,35.4500008,22.3700008,3,97.4000015,3,8.77000046,3,1.15499997,3,
122,2019,16,2330,13.7600002,3,34.5699997,21.75,3,100.099998,3,9.06000042,3,1.14400005,3,
122,2019,16,2400,14.9399996,3,41.8699989,26.8999996,3,93.1999969,3,7.98000002,3,1.125,3,
122,2019,17,30,15.7200003,3,46.3400002,30.1200008,3,91.0999985,3,7.53000021,3,1.10399997,3,
122,2019,17,100,13.9499998,3,35.2999992,22.2600002,3,98.0999985,3,8.81999969,3,1.11099994,3,
122,2019,17,130,13.3100004,3,32.3199997,20.2000008,3,98.0999985,3,9.06000042,3,1.09200001,3,
122,2019,17,200,14.3800001,3,40.8499985,26.1700001,3,95.4000015,3,8.30000019,3,1.08000004,3,
122,2019,17,230,13.5500002,3,31.4300003,19.6000004,3,90.8000031,3,8.36999989,3,1.074,3,
122,2019,17,300,13.2799997,3,30.5300007,18.9699993,3,97.5,3,9.06999969,3,1.05400002,3,
122,2019,17,330,13.3000002,3,29.4699993,18.25,3,93.5999985,3,8.73999977,3,1.04499996,3,
122,2019,17,400,13.2600002,3,28.9899998,17.9300003,3,97.3000031,3,9.11999989,3,1.04400003,3,
122,2019,17,430,13.0900002,3,27.4200001,16.8700008,3,96.9000015,3,9.17000008,3,1.046,3,
122,2019,17,500,12.96,3,26.2299995,16.0699997,3,96.6999969,3,9.22999954,3,1.04499996,3,
122,2019,17,530,13.0600004,3,27.4400005,16.8899994,3,91.1999969,3,8.64000034,3,1.02400005,3,
122,2019,17,600,12.6400003,3,24.2999992,14.7799997,3,94.1999969,3,9.11999989,3,1.04999995,3,
122,2019,17,630,12.3999996,3,22.6800003,13.71,3,97,3,9.51000023,3,1.07299995,3,
122,2019,17,700,12.4899998,3,24.2399998,14.7399998,3,95.1999969,3,9.25,3,1.07299995,3,
122,2019,17,730,13.5,3,29.1399994,18.0300007,3,93.5999985,3,8.72000027,3,1.08700001,3,
122,2019,17,800,13.0900002,3,27.6499996,17.0300007,3,88.3000031,3,8.35000038,3,1.10500002,3,
122,2019,17,830,12.8500004,3,26.1299992,16,3,95.0999985,3,9.10000038,3,1.11300004,3,
122,2019,17,900,15.8699999,3,45.5,29.5100002,3,87,3,7.19000006,3,1.06099999,3,
122,2019,17,930,15.7399998,3,47.3699989,30.8600006,3,88.8000031,3,7.30000019,3,1.08899999,3,
122,2019,17,1000,16.1599998,3,49.0699997,32.1100006,3,87.5,3,7.07999992,3,1.13300002,3,
122,2019,17,1030,16.3899994,3,49.75,32.5999985,3,88.3000031,3,7.09000015,3,1.12199998,3,
122,2019,17,1100,16.1200008,3,49.1699982,32.1800003,3,90.4000015,3,7.30999994,3,1.15400004,3,
122,2019,17,1130,16.2199993,3,49.4300003,32.3699989,3,82,3,6.61999989,3,1.13999999,3,
122,2019,17,1200,16.0699997,3,49.3100014,32.2799988,3,94.0999985,3,7.63000011,3,1.16100001,3,
122,2019,17,1230,16.0699997,3,49.0999985,32.1300011,3,87.5999985,3,7.0999999,3,1.19000006,3,
122,2019,17,1300,16.0200005,3,49.0499992,32.0900002,3,91.5999985,3,7.42999983,3,1.20000005,3,
122,2019,17,1330,15.9300003,3,48.8199997,31.9200001,3,96.4000015,3,7.8499999,3,1.21599996,3,
122,2019,17,1400,15.8800001,3,48.6599998,31.7999992,3,96.1999969,3,7.8499999,3,1.25899994,3,
122,2019,17,1430,15.9399996,3,48.4399986,31.6399994,3,97.1999969,3,7.92000008,3,1.28999996,3,
122,2019,17,1500,15.7600002,3,48.2700005,31.5200005,3,94.8000031,3,7.76000023,3,1.30299997,3,
122,2019,17,1530,15.6800003,3,48.1899986,31.4599991,3,98.5999985,3,8.07999992,3,1.32099998,3,
122,2019,17,1600,15.6800003,3,48.3400002,31.5699997,3,92.8000031,3,7.61000013,3,1.33500004,3,
122,2019,17,1630,15.7200003,3,48.3800011,31.6000004,3,92.3000031,3,7.55999994,3,1.32799995,3,
122,2019,17,1700,15.7399998,3,48.2200012,31.4799995,3,99.5999985,3,8.15999985,3,1.31500006,3,
122,2019,17,1730,15.8000002,3,47.9700012,31.2999992,3,96.5,3,7.9000001,3,1.34500003,3,
122,2019,17,1800,15.79,3,47.5900002,31.0300007,3,99.3000031,3,8.14999962,3,1.352,3,
122,2019,17,1830,15.7200003,3,47.3499985,30.8500004,3,95.6999969,3,7.86999989,3,1.36500001,3,
122,2019,17,1900,15.5900002,3,46.6100006,30.3099995,3,99,3,8.18999958,3,1.36399996,3,
122,2019,17,1930,15.75,3,46.8199997,30.4699993,3,91.8000031,3,7.55999994,3,1.38999999,3,
122,2019,17,2000,15.7200003,3,47.2999992,30.8099995,3,88.9000015,3,7.30999994,3,1.36699998,3,
122,2019,17,2030,15.6800003,3,47.0400009,30.6200008,3,89.5999985,3,7.38999987,3,1.36300004,3,
122,2019,17,2100,15.46,3,46.4799995,30.2199993,3,98.5,3,8.18000031,3,1.34800005,3,
122,2019,17,2130,15.4200001,3,46.1899986,30.0100002,3,98.4000015,3,8.18000031,3,1.29499996,3,
122,2019,17,2200,15.4300003,3,46.0200005,29.8799992,3,99.8000031,3,8.30000019,3,1.278,3,
122,2019,17,2230,15.1300001,3,41.8199997,26.8700008,3,100.099998,3,8.53999996,3,1.26800001,3,
122,2019,17,2300,15.4899998,3,46.4500008,30.1900005,3,96.5999985,3,8.01000023,3,1.25,3,
122,2019,17,2330,15.3999996,3,45.4099998,29.4400005,3,89.5999985,3,7.48000002,3,1.23300004,3,
122,2019,17,2400,15.1400003,3,42.4000015,27.2800007,3,98.5,3,8.38000011,3,1.22000003,3,
122,2019,18,30,15.0799999,3,42.1100006,27.0699997,3,96.8000031,3,8.25,3,1.20700002,3,
122,2019,18,100,15.0799999,3,41.9000015,26.9200001,3,97.4000015,3,8.31000042,3,1.19299996,3,
122,2019,18,130,14.9799995,3,40.7900009,26.1299992,3,96,3,8.25,3,1.17900002,3,
122,2019,18,200,14.9799995,3,41.0299988,26.2999992,3,97.5999985,3,8.38000011,3,1.148,3,
122,2019,18,230,14.9799995,3,40.4599991,25.8999996,3,91.5999985,3,7.88000011,3,1.13699996,3,
122,2019,18,300,15.1599998,3,40.9900017,26.2800007,3,91,3,7.78999996,3,1.12800002,3,
122,2019,18,330,14.71,3,35.4799995,22.3999996,3,96.5999985,3,8.53999996,3,1.08800006,3,
122,2019,18,400,14.6800003,3,34.3800011,21.6399994,3,97.1999969,3,8.64000034,3,1.07200003,3,
122,2019,18,430,15.3599997,3,41.3100014,26.5100002,3,96.5999985,3,8.22000027,3,1.05599999,3,
122,2019,18,500,14.8100004,3,35.8400002,22.6599998,3,87.4000015,3,7.69999981,3,1.03999996,3,
122,2019,18,530,14.1199999,3,28.2700005,17.4599991,3,98.0999985,3,9.06000042,3,1.04700005,3,
122,2019,18,600,14.4200001,3,31.3199997,19.5300007,3,91.5999985,3,8.30000019,3,1.046,3,
122,2019,18,630,13.9200001,3,26.5699997,16.3099995,3,97.6999969,3,9.11999989,3,1.04799998,3,
122,2019,18,700,13.8699999,3,25.6800003,15.71,3,97.8000031,3,9.17000008,3,1.06400001,3,
122,2019,18,730,13.79,3,24.2099991,14.7299995,3,98.5999985,3,9.31999969,3,1.07200003,3,
122,2019,18,800,13.7799997,3,23.7099991,14.3999996,3,96.4000015,3,9.13000011,3,1.08299994,3,
122,2019,18,830,13.7600002,3,23.6900005,14.3900003,3,92.1999969,3,8.72999954,3,1.08800006,3,
122,2019,18,900,14.2200003,3,27.1100006,16.6700001,3,96.4000015,3,8.92000008,3,1.08500004,3,
122,2019,18,930,14.2700005,3,27.9099998,17.2199993,3,97,3,8.93999958,3,1.097,3,
122,2019,18,1000,14.2299995,3,27.5699997,16.9799995,3,97.9000015,3,9.03999996,3,1.097,3,
122,2019,18,1030,14.2799997,3,26.8199997,16.4799995,3,93,3,8.60999966,3,1.08899999,3,
122,2019,18,1100,14.5699997,3,30.1499996,18.7399998,3,97.5,3,8.84000015,3,1.097,3,
122,2019,18,1130,15.8699999,3,44.6599998,28.9099998,3,89.6999969,3,7.44999981,3,1.10000002,3,
122,2019,18,1200,15.6499996,3,44.3899994,28.7099991,3,88.5,3,7.38999987,3,1.12100005,3,
122,2019,18,1230,15.3699999,3,43.3800011,27.9799995,3,97.0999985,3,8.18999958,3,1.13800001,3,
122,2019,18,1300,15.4799995,3,43.9599991,28.3999996,3,98.6999969,3,8.28999996,3,1.14900005,3,
122,2019,18,1330,15.6899996,3,44.9099998,29.0799999,3,97.1999969,3,8.09000015,3,1.18200004,3,
122,2019,18,1400,15.6999998,3,45.1300011,29.25,3,98,3,8.14999962,3,1.204,3,
122,2019,18,1430,15.8900003,3,46.2999992,30.0900002,3,98.9000015,3,8.14999962,3,1.22800004,3,
122,2019,18,1500,16.0400009,3,47.3300018,30.8400002,3,97.6999969,3,7.98999977,3,1.25300002,3,
122,2019,18,1530,16.1499996,3,48.0999985,31.3999996,3,86.0999985,3,7,3,1.273,3,
122,2019,18,1600,16.25,3,48.5,31.6900005,3,95.1999969,3,7.71000004,3,1.29299998,3,
122,2019,18,1630,16.4599991,3,49.3899994,32.3499985,3,87.8000031,3,7.05000019,3,1.30700004,3,
122,2019,18,1700,16.5499992,3,49.7799988,32.6300011,3,84.6999969,3,6.78000021,3,1.31700003,3,
122,2019,18,1730,16.6599998,3,50.25,32.9700012,3,88.5,3,7.05000019,3,1.34200001,3,
122,2019,18,1800,16.6800003,3,50.4500008,33.1199989,3,85.6999969,3,6.82000017,3,1.352,3,
122,2019,18,1830,16.7099991,3,50.5600014,33.2099991,3,85.6999969,3,6.82000017,3,1.36300004,3,
122,2019,18,1900,16.7299995,3,50.7200012,33.3199997,3,85,3,6.75,3,1.38399994,3,
122,2019,18,1930,16.8199997,3,50.5800018,33.2200012,3,84.3000031,3,6.69000006,3,1.39499998,3,
122,2019,18,2000,16.8299999,3,51.1100006,33.6100006,3,83.6999969,3,6.63000011,3,1.403,3,
122,2019,18,2030,16.8700008,3,51.1699982,33.6599998,3,79.1999969,3,6.26000023,3,1.41999996,3,
122,2019,18,2100,16.8899994,3,51.1800003,33.6599998,3,82.5,3,6.51999998,3,1.42299998,3,
122,2019,18,2130,16.7999992,3,50.7799988,33.3600006,3,82.6999969,3,6.55999994,3,1.40900004,3,
122,2019,18,2200,16.7199993,3,50.3300018,33.0400009,3,78.0999985,3,6.21999979,3,1.39999998,3,
122,2019,18,2230,16.6900005,3,50.1500015,32.9000015,3,86.5999985,3,6.9000001,3,1.38,3,
122,2019,18,2300,16.6700001,3,49.9599991,32.7700005,3,81,3,6.46000004,3,1.35599995,3,
122,2019,18,2330,16.5499992,3,49.4900017,32.4199982,3,76,3,6.09000015,3,1.32700002,3,
122,2019,18,2400,16.4500008,3,48.9900017,32.0499992,3,92.4000015,3,7.44000006,3,1.31400001,3,
122,2019,19,30,16.4899998,3,48.9900017,32.0499992,3,84.5,3,6.80000019,3,1.28900003,3,
122,2019,19,100,16.5900002,3,49.1300011,32.1500015,3,87.5999985,3,7.03000021,3,1.29400003,3,
122,2019,19,130,16.6000004,3,49.3300018,32.2999992,3,86.8000031,3,6.96000004,3,1.27100003,3,
122,2019,19,200,16.1499996,3,43.4700012,28.0599995,3,94.6999969,3,7.86000013,3,1.273,3,
122,2019,19,230,16.0200005,3,42.75,27.5400009,3,92.9000015,3,7.76000023,3,1.26999998,3,
122,2019,19,300,15.8599997,3,40.0499992,25.6200008,3,85.6999969,3,7.26000023,3,1.27900004,3,
122,2019,19,330,15.7299995,3,38.0999985,24.25,3,94.6999969,3,8.10999966,3,1.24300003,3,
122,2019,19,400,15.6099997,3,36.7700005,23.3099995,3,90.0999985,3,7.78000021,3,1.23099995,3,
122,2019,19,430,15.6300001,3,37.1300011,23.5599995,3,89.6999969,3,7.73000002,3,1.22000003,3,
122,2019,19,500,15.4700003,3,34.4599991,21.7000008,3,97.4000015,3,8.52000046,3,1.20299995,3,
122,2019,19,530,15.46,3,34.3300018,21.6100006,3,92.5999985,3,8.10000038,3,1.20000005,3,
122,2019,19,600,15.3000002,3,32.4500008,20.3199997,3,98.0999985,3,8.68000031,3,1.18299997,3,
122,2019,19,630,15.2299995,3,31.2099991,19.4599991,3,97.3000031,3,8.65999985,3,1.20200002,3,
122,2019,19,700,15.2200003,3,31.0499992,19.3500004,3,97.8000031,3,8.72000027,3,1.18599999,3,
122,2019,19,730,15.1199999,3,29.7999992,18.5,3,94.8000031,3,8.51000023,3,1.22000003,3,
122,2019,19,800,15.6700001,3,37.7000008,23.9699993,3,83.3000031,3,7.15999985,3,1.25999999,3,
122,2019,19,830,15.5699997,3,35.1100006,22.1499996,3,92.9000015,3,8.09000015,3,1.23500001,3,
122,2019,19,900,15.6499996,3,35.1699982,22.2000008,3,91.4000015,3,7.94000006,3,1.25,3,
122,2019,19,930,15.3800001,3,32.5400009,20.3799992,3,95.3000031,3,8.40999985,3,1.23500001,3,
122,2019,19,1000,16.3899994,3,44.0900002,28.5100002,3,87.1999969,3,7.17999983,3,1.23000002,3,
122,2019,19,1030,16.2999992,3,45.8300018,29.75,3,89.5,3,7.32999992,3,1.26999998,3,
122,2019,19,1100,16.2199993,3,45.7000008,29.6599998,3,90.1999969,3,7.4000001,3,1.28199995,3,
122,2019,19,1130,16.1100006,3,45.6399994,29.6200008,3,84.6999969,3,6.96999979,3,1.28299999,3,
122,2019,19,1200,16.2099991,3,45.8899994,29.7999992,3,95.6999969,3,7.8499999,3,1.30900002,3,
122,2019,19,1230,16.2999992,3,46.6500015,30.3500004,3,90.3000031,3,7.36000013,3,1.30499995,3,
122,2019,19,1300,16.1599998,3,46.6599998,30.3500004,3,98.0999985,3,8.02000046,3,1.32599998,3,
122,2019,19,1330,16.1800003,3,46.5200005,30.2600002,3,101.300003,3,8.28999996,3,1.35800004,3,
122,2019,19,1400,16.2000008,3,46.3199997,30.1100006,3,102.800003,3,8.40999985,3,1.40900004,3,
122,2019,19,1430,16.3999996,3,44.6800003,28.9300003,3,102.900002,3,8.44999981,3,1.43099999,3,
122,2019,19,1500,16.3400002,3,45.4700012,29.4899998,3,98.3000031,3,8.05000019,3,1.43200004,3,
122,2019,19,1530,16.5499992,3,44.1100006,28.5200005,3,103.400002,3,8.48999977,3,1.46000004,3,
122,2019,19,1600,16.5499992,3,44.2900009,28.6499996,3,98.9000015,3,8.10999966,3,1.46399999,3,
122,2019,19,1630,16.5,3,44.5800018,28.8600006,3,90,3,7.38000011,3,1.41100001,3,
122,2019,19,1700,16.5200005,3,44.6500015,28.9099998,3,100.199997,3,8.21000004,3,1.49100006,3,
122,2019,19,1730,16.5799999,3,44.6100006,28.8799992,3,97,3,7.94000006,3,1.477,3,
122,2019,19,1800,16.7800007,3,45.2799988,29.3600006,3,99.0999985,3,8.06000042,3,1.54700005,3,
122,2019,19,1830,16.7099991,3,44.9399986,29.1200008,3,99.3000031,3,8.10000038,3,1.579,3,
122,2019,19,1900,16.8199997,3,45.1800003,29.2900009,3,99,3,8.03999996,3,1.57099998,3,
122,2019,19,1930,16.8500004,3,45.3899994,29.4400005,3,98.3000031,3,7.98000002,3,1.60300004,3,
122,2019,19,2000,16.8600006,3,45.5099983,29.5300007,3,94.8000031,3,7.69000006,3,1.55400002,3,
122,2019,19,2030,16.7700005,3,45.25,29.3400002,3,96.5999985,3,7.86000013,3,1.53499997,3,
122,2019,19,2100,16.8500004,3,45.4700012,29.5,3,94.0999985,3,7.63000011,3,1.50800002,3,
122,2019,19,2130,16.7299995,3,45.0699997,29.2099991,3,85.8000031,3,6.98999977,3,1.47099996,3,
122,2019,19,2200,16.5599995,3,44.6800003,28.9300003,3,96.4000015,3,7.88999987,3,1.46599996,3,
122,2019,19,2230,16.6299992,3,45.6800003,29.6499996,3,93.5,3,7.61000013,3,1.45200002,3,
