stationid,yeardata,jday,timedata,watertemp1_avg,watertemp1Flag,sp_cond1_avg,salinity1_avg,salinity1Flag,dis_oxy1_avg,dis_oxy1Flag,dis_oxy2_avg,dis_oxy2Flag,depth1_avg,depth1Flag,turbidity1_avg,comments
628,2019,19,2300,14.2299995,3,18,10.6800003,3,98.9000015,3,9.48999977,3,2.08699989,3,46.2900009,
628,2019,19,2330,14.1499996,3,18.0300007,10.6999998,3,99,3,9.52000046,3,2.07399988,3,39.0299988,
628,2019,19,2400,14.0299997,3,18.0699997,10.7200003,3,98.9000015,3,9.52999973,3,1.96899998,3,40.5800018,
628,2019,20,30,13.8800001,3,18.0799999,10.7299995,3,99,3,9.56999969,3,1.97899997,3,40.8300018,
628,2019,20,100,13.75,3,18.1700001,10.79,3,99,3,9.59000015,3,1.89199996,3,34.1599998,
628,2019,20,130,13.6300001,3,18.3199997,10.8800001,3,98.6999969,3,9.59000015,3,1.86699998,3,39.1399994,
628,2019,20,200,13.5,3,18.3899994,10.9200001,3,99.0999985,3,9.64999962,3,1.80900002,3,38.5,
628,2019,20,230,13.3999996,3,18.5300007,11.0200005,3,99.1999969,3,9.68000031,3,1.76300001,3,36.8100014,
628,2019,20,300,13.2700005,3,18.8099995,11.1899996,3,99.5,3,9.72999954,3,1.704,3,31.6700001,
628,2019,20,330,13.04,3,19,11.3199997,3,100,3,9.81000042,3,1.67700005,3,37.8199997,
628,2019,20,400,12.8900003,3,19.2000008,11.4399996,3,100.800003,3,9.90999985,3,1.61699998,3,33.6500015,
628,2019,20,430,12.6899996,3,19.7399998,11.79,3,99.9000015,3,9.85000038,3,1.58700001,3,48.4599991,
628,2019,20,500,11.9099998,3,22.6700001,13.6999998,3,101.900002,3,10.1000004,3,1.54400003,3,84.6999969,
628,2019,20,530,11.8900003,3,24.8600006,15.1400003,3,102,3,10.0200005,3,1.49100006,3,114,
628,2019,20,600,11.8400002,3,28.0100002,17.25,3,101.099998,3,9.81000042,3,1.48800004,3,127.900002,
628,2019,20,630,11.7299995,3,27.7199993,17.0499992,3,101.300003,3,9.86999989,3,1.49300003,3,115.199997,
628,2019,20,700,11.8400002,3,23.0499992,13.9499998,3,101.199997,3,10.0200005,3,1.48199999,3,77.2099991,
628,2019,20,730,11.6700001,3,21.8999996,13.1899996,3,101.900002,3,10.1800003,3,1.47000003,3,78.8899994,
628,2019,20,800,11.3699999,3,20.8199997,12.4799995,3,102.199997,3,10.3299999,3,1.43299997,3,84.4000015,
628,2019,20,830,11.5100002,3,17.8099995,10.54,3,101.400002,3,10.3400002,3,1.44700003,3,68.1800003,
628,2019,20,900,10.4099998,3,25.4400005,15.5,3,104.099998,3,10.5500002,3,1.43799996,3,183.300003,
628,2019,20,930,10.8100004,3,24.9300003,15.1700001,3,102.900002,3,10.3500004,3,1.43400002,3,89,
628,2019,20,1000,10.6899996,3,22.9899998,13.8900003,3,103.900002,3,10.5600004,3,1.40499997,3,51.8899994,
628,2019,20,1030,10.8500004,3,24.9899998,15.21,3,103.099998,3,10.3599997,3,1.42700005,3,68.0299988,
628,2019,20,1100,10.7700005,3,24.5,14.8900003,3,103.599998,3,10.4499998,3,1.44099998,3,54.5299988,
628,2019,20,1130,10.4700003,3,21.8400002,13.1300001,3,104.099998,3,10.6700001,3,1.45500004,3,51.4500008,
628,2019,20,1200,10.9499998,3,25.6700001,15.6599998,3,102.599998,3,10.2600002,3,1.47800004,3,45.3400002,
628,2019,20,1230,10.8599997,3,24.0799999,14.6099997,3,103.400002,3,10.4300003,3,1.48199999,3,29.0799999,
628,2019,20,1300,11.0500002,3,24.5300007,14.9099998,3,103.199997,3,10.3400002,3,1.49000001,3,26.7700005,
628,2019,20,1330,10.9399996,3,22.4300003,13.5299997,3,103.900002,3,10.5299997,3,1.52900004,3,25.6000004,
628,2019,20,1400,10.6099997,3,20.9500008,12.5500002,3,104.599998,3,10.75,3,1.54200006,3,28.2800007,
628,2019,20,1430,10.4700003,3,20.5900002,12.3199997,3,104.900002,3,10.8299999,3,1.59800005,3,31.7999992,
628,2019,20,1500,10.6199999,3,20.2900009,12.1300001,3,105.199997,3,10.8400002,3,1.625,3,45.3699989,
628,2019,20,1530,10.79,3,20.4400005,12.2200003,3,105.400002,3,10.8100004,3,1.63999999,3,73.4599991,
628,2019,20,1600,10.8400002,3,20.9300003,12.54,3,105.599998,3,10.8000002,3,1.68200004,3,60.5499992,
628,2019,20,1630,10.8500004,3,21.3500004,12.8100004,3,105.800003,3,10.79,3,1.70899999,3,53.5999985,
628,2019,20,1700,10.96,3,20.9599991,12.5699997,3,106.199997,3,10.8199997,3,1.74000001,3,38.0699997,
628,2019,20,1730,12.1499996,3,24.3199997,14.79,3,101.800003,3,9.96000004,3,1.78799999,3,99.8000031,
628,2019,20,1800,17.7099991,3,44.1500015,28.5599995,3,76.2600021,3,6.11999989,3,1.83899999,3,221.399994,
628,2019,20,1830,15.5699997,3,36.7200012,23.2700005,3,88.0999985,3,7.61000013,3,1.86600006,3,75.2799988,
628,2019,20,1900,18.7199993,3,47.4700012,30.9599991,3,70.6900024,3,5.48000002,3,1.86399996,3,236.399994,
628,2019,20,1930,18.8899994,3,48.4300003,31.6599998,3,70.6399994,3,5.44000006,3,1.89100003,3,115.300003,
628,2019,20,2000,18.8500004,3,48.6599998,31.8299999,3,71.0999985,3,5.46999979,3,1.90699995,3,107.300003,
628,2019,20,2030,18.7600002,3,48.75,31.8899994,3,71.1800003,3,5.48999977,3,1.92799997,3,139.5,
628,2019,20,2100,15.5299997,3,38.6100006,24.6000004,3,89.5999985,3,7.65999985,3,1.921,3,64.7200012,
628,2019,20,2130,10.9899998,3,17.5599995,10.3800001,3,102.699997,3,10.6000004,3,1.97300005,3,20.0799999,
628,2019,20,2200,10.8100004,3,16.8799992,9.93999958,3,103,3,10.71,3,1.97800004,3,21.1299992,
628,2019,20,2230,10.6099997,3,16.0400009,9.39999962,3,103.400002,3,10.8400002,3,1.97899997,3,16.4599991,
628,2019,20,2300,10.54,3,15.9399996,9.32999992,3,103.400002,3,10.8599997,3,1.95099998,3,14.7799997,
628,2019,20,2330,10.6199999,3,16.3500004,9.60000038,3,103,3,10.7799997,3,1.92200005,3,15.9099998,
628,2019,20,2400,10.46,3,16.0799999,9.43000031,3,103.199997,3,10.8500004,3,1.88399994,3,13.7600002,
628,2019,21,30,10.3699999,3,15.9300003,9.32999992,3,103.199997,3,10.8800001,3,1.87899995,3,13.3299999,
628,2019,21,100,10.3000002,3,15.8800001,9.30000019,3,103.800003,3,10.96,3,1.85599995,3,12.8299999,
628,2019,21,130,10.3900003,3,12.3500004,7.09000015,3,101.900002,3,10.8999996,3,1.79999995,3,43.4399986,
628,2019,21,200,10.5799999,3,11.2600002,6.42000008,3,101.300003,3,10.8299999,3,1.75899994,3,46.6599998,
628,2019,21,230,10.6300001,3,10.7399998,6.11000013,3,101.099998,3,10.8199997,3,1.72099996,3,46.1300011,
628,2019,21,300,10.6899996,3,10.3900003,5.88999987,3,101,3,10.8100004,3,1.68700004,3,53.5800018,
628,2019,21,330,10.8199997,3,10.2399998,5.80000019,3,100.699997,3,10.75,3,1.64999998,3,57.5299988,
628,2019,21,400,10.79,3,10.1700001,5.76000023,3,100.599998,3,10.75,3,1.60399997,3,77.7099991,
628,2019,21,430,10.7299995,3,10.1499996,5.75,3,100.699997,3,10.7700005,3,1.56799996,3,50.8400002,
628,2019,21,500,10.6499996,3,10.2600002,5.80999994,3,101.5,3,10.8699999,3,1.546,3,32.5699997,
628,2019,21,530,10.6400003,3,10.4399996,5.92000008,3,101,3,10.8199997,3,1.51300001,3,33.0800018,
628,2019,21,600,10.6499996,3,10.71,6.07999992,3,101.599998,3,10.8699999,3,1.5,3,40.0200005,
628,2019,21,630,10.71,3,11.0900002,6.32000017,3,101.699997,3,10.8500004,3,1.454,3,29.1100006,
628,2019,21,700,10.6700001,3,12.79,7.36000013,3,101.300003,3,10.75,3,1.43299997,3,23.4799995,
628,2019,21,730,10.4899998,3,13.1800003,7.5999999,3,101.900002,3,10.8299999,3,1.421,3,27.5499992,
628,2019,21,800,10.4399996,3,13.1300001,7.57000017,3,102,3,10.8500004,3,1.40199995,3,23.3400002,
628,2019,21,830,10.54,3,12.75,7.34000015,3,101.900002,3,10.8299999,3,1.38900006,3,28.0900002,
628,2019,21,900,10.6199999,3,12.1999998,7,3,102.400002,3,10.8999996,3,1.37399995,3,24.7399998,
628,2019,21,930,10.8199997,3,11.3100004,6.44999981,3,102,3,10.8400002,3,1.375,3,23.5300007,
628,2019,21,1000,10.96,3,10.71,6.09000015,3,102,3,10.8299999,3,1.37600005,3,25.2800007,
628,2019,21,1030,11.0600004,3,10.3400002,5.86999989,3,102.599998,3,10.8900003,3,1.38900006,3,24.7099991,
628,2019,21,1100,11.1400003,3,10.0799999,5.71000004,3,102.699997,3,10.8800001,3,1.38999999,3,25.1599998,
628,2019,21,1130,11.2600002,3,9.88000011,5.57999992,3,102.699997,3,10.8599997,3,1.39199996,3,25.4699993,
628,2019,21,1200,11.3100004,3,9.93000031,5.61000013,3,102.900002,3,10.8699999,3,1.41199994,3,26.2099991,
628,2019,21,1230,11.3100004,3,10.5200005,5.96999979,3,102.900002,3,10.8500004,3,1.43400002,3,28.1000004,
628,2019,21,1300,11.3800001,3,11.7799997,6.73999977,3,101.900002,3,10.6700001,3,1.454,3,39.2700005,
628,2019,21,1330,11.5100002,3,11.3800001,6.5,3,102.400002,3,10.71,3,1.46800005,3,28.1599998,
628,2019,21,1400,11.6099997,3,10.0299997,5.67999983,3,103.300003,3,10.8299999,3,1.52600002,3,23.5599995,
628,2019,21,1430,11.6300001,3,9.96000004,5.63999987,3,103.099998,3,10.8100004,3,1.50399995,3,24.4400005,
628,2019,21,1500,11.6199999,3,10.71,6.09000015,3,103.900002,3,10.8699999,3,1.55700004,3,32.75,
628,2019,21,1530,11.5699997,3,11.3599997,6.48999977,3,103.900002,3,10.8599997,3,1.58700001,3,40.8600006,
628,2019,21,1600,13.7799997,3,31.1499996,19.3999996,3,89.0999985,3,8.18000031,3,1.59599996,3,168.899994,
628,2019,21,1630,14.8800001,3,36.8800011,23.3799992,3,86.5999985,3,7.59000015,3,1.62399995,3,83,
628,2019,21,1700,15.9200001,3,41.0999985,26.3700008,3,88.6999969,3,7.46999979,3,1.64400005,3,110.900002,
628,2019,21,1730,16.1100006,3,42.5400009,27.3899994,3,87.3000031,3,7.28000021,3,1.699,3,89.5999985,
628,2019,21,1800,15.5,3,36.0999985,22.8400002,3,91.1999969,3,7.90999985,3,1.74699998,3,55.9799995,
628,2019,21,1830,16.2800007,3,42.0999985,27.0799999,3,87.5,3,7.28999996,3,1.78400004,3,64.9100037,
628,2019,21,1900,16.2700005,3,41.6599998,26.7700005,3,86.8000031,3,7.23999977,3,1.82799995,3,44.5900002,
628,2019,21,1930,16.1499996,3,40.9199982,26.2399998,3,86.1999969,3,7.23000002,3,1.86699998,3,27.9899998,
628,2019,21,2000,16.1299992,3,41.0499992,26.3299999,3,86.1999969,3,7.23000002,3,1.88399994,3,18.3700008,
628,2019,21,2030,15.71,3,38.7900009,24.7299995,3,87.5999985,3,7.48000002,3,1.90699995,3,45.3600006,
628,2019,21,2100,15.3800001,3,35.4500008,22.3899994,3,89.0999985,3,7.76999998,3,1.93900001,3,17.3099995,
628,2019,21,2130,14.2299995,3,30.1800003,18.75,3,97.3000031,3,8.89000034,3,1.95500004,3,47.4900017,
628,2019,21,2200,12.7299995,3,25.5100002,15.5900002,3,103.5,3,9.94999981,3,1.96700001,3,17.0799999,
628,2019,21,2230,10.6099997,3,14.54,8.44999981,3,109.099998,3,11.5,3,1.99100006,3,11.3500004,
628,2019,21,2300,10.4499998,3,13.8400002,8.02000046,3,108.599998,3,11.5299997,3,2.00200009,3,10.6300001,
628,2019,21,2330,10.3299999,3,13.54,7.82999992,3,109.300003,3,11.6499996,3,1.98899996,3,10.9499998,
628,2019,21,2400,10.4399996,3,13,7.48999977,3,108.199997,3,11.5299997,3,1.97399998,3,15.9300003,
628,2019,22,30,10.9200001,3,9.36999989,5.26999998,3,104.199997,3,11.1400003,3,1.96899998,3,23.4699993,
628,2019,22,100,11.0699997,3,8.80000019,4.92999983,3,103.099998,3,11,3,1.954,3,35.8600006,
628,2019,22,130,11.0799999,3,9.43000031,5.30999994,3,103.800003,3,11.04,3,1.91600001,3,31.3099995,
628,2019,22,200,11.0699997,3,9.44999981,5.32000017,3,103.5,3,11.0200005,3,1.88,3,29.1900005,
628,2019,22,230,11.1000004,3,9.65999985,5.44999981,3,104.099998,3,11.0600004,3,1.84399998,3,30.3999996,
628,2019,22,300,11.1099997,3,9.69999981,5.46999979,3,104,3,11.0500002,3,1.80400002,3,30.7299995,
628,2019,22,330,11.1199999,3,9.60999966,5.42000008,3,103.800003,3,11.04,3,1.773,3,32.0299988,
628,2019,22,400,11.1899996,3,10.1899996,5.76999998,3,104.099998,3,11.0200005,3,1.73699999,3,25.4500008,
628,2019,22,430,11.0799999,3,10.9099998,6.21000004,3,103.900002,3,11,3,1.704,3,19.5300007,
628,2019,22,500,10.8999996,3,11.8699999,6.80000019,3,104,3,11.0100002,3,1.68700004,3,15.7200003,
628,2019,22,530,10.96,3,11.75,6.73000002,3,103.599998,3,10.96,3,1.65499997,3,18.8500004,
628,2019,22,600,11.0900002,3,11.0200005,6.28000021,3,103.199997,3,10.9200001,3,1.65199995,3,17.9200001,
628,2019,22,630,11.1300001,3,10.3299999,5.86000013,3,103,3,10.9099998,3,1.63100004,3,17.9300003,
628,2019,22,700,11.1499996,3,9.77999973,5.51999998,3,102.900002,3,10.9200001,3,1.60899997,3,20.1100006,
628,2019,22,730,11.1700001,3,9.56000042,5.38999987,3,102.800003,3,10.9200001,3,1.60599995,3,30.1100006,
628,2019,22,800,11.1999998,3,9.34000015,5.26000023,3,103,3,10.9399996,3,1.58299994,3,25.2600002,
628,2019,22,830,11.21,3,9.21000004,5.17999983,3,103.099998,3,10.9499998,3,1.56200004,3,30.8099995,
628,2019,22,900,11.2200003,3,9.14000034,5.13999987,3,103.099998,3,10.9499998,3,1.52600002,3,33.9900017,
628,2019,22,930,11.2399998,3,9.06999969,5.09000015,3,103.5,3,10.9899998,3,1.52499998,3,34.4900017,
628,2019,22,1000,11.2600002,3,8.89000034,4.98000002,3,103.199997,3,10.96,3,1.53400004,3,29.6200008,
628,2019,22,1030,11.2799997,3,8.76000023,4.90999985,3,103.199997,3,10.96,3,1.54299998,3,29.5699997,
628,2019,22,1100,11.2799997,3,8.56999969,4.80000019,3,103.300003,3,10.9799995,3,1.55700004,3,28.6000004,
628,2019,22,1130,11.3000002,3,8.52000046,4.76000023,3,103.400002,3,10.9899998,3,1.58700001,3,28.3799992,
628,2019,22,1200,11.3999996,3,8.90999985,5,3,104.099998,3,11.0200005,3,1.61500001,3,33.6100006,
628,2019,22,1230,11.5,3,9.14000034,5.13999987,3,104.599998,3,11.04,3,1.63199997,3,42.5800018,
628,2019,22,1300,11.5900002,3,9.78999996,5.53000021,3,103.699997,3,10.8999996,3,1.63800001,3,44.5699997,
628,2019,22,1330,11.6899996,3,9.57999992,5.4000001,3,104.300003,3,10.9399996,3,1.63900006,3,71.9400024,
628,2019,22,1400,11.6999998,3,9.73999977,5.5,3,104.300003,3,10.9399996,3,1.64999998,3,111.800003,
628,2019,22,1430,11.6999998,3,10.0100002,5.65999985,3,104.400002,3,10.9300003,3,1.67499995,3,134.699997,
628,2019,22,1500,11.6999998,3,10.1700001,5.76000023,3,104.300003,3,10.9200001,3,1.71500003,3,138,
628,2019,22,1530,11.7200003,3,10.3400002,5.86000013,3,104.400002,3,10.9099998,3,1.75600004,3,136.699997,
628,2019,22,1600,11.7200003,3,10.6899996,6.07999992,3,104.599998,3,10.9200001,3,1.82700002,3,165.199997,
628,2019,22,1630,12.1300001,3,14.5100002,8.44999981,3,103.5,3,10.54,3,1.86699998,3,536,
628,2019,22,1700,13.5200005,3,23.5599995,14.3000002,3,102.5,3,9.76000023,3,1.875,3,268,
628,2019,22,1730,14.3400002,3,29.5300007,18.3099995,3,101.199997,3,9.23999977,3,1.90199995,3,101.900002,
628,2019,22,1800,14.3400002,3,29.6000004,18.3600006,3,101.5,3,9.27000046,3,1.95200002,3,124.300003,
628,2019,22,1830,14.46,3,30.3500004,18.8700008,3,100.699997,3,9.14999962,3,2.00900006,3,116.400002,
628,2019,22,1900,14.4499998,3,30.2399998,18.7900009,3,101,3,9.18000031,3,2.06599998,3,58.7400017,
628,2019,22,1930,14.4799995,3,30.1900005,18.7600002,3,101.599998,3,9.22999954,3,2.08500004,3,149.199997,
628,2019,22,2000,14.5100002,3,30.5400009,19,3,100.5,3,9.10999966,3,2.13800001,3,83.4000015,
628,2019,22,2030,14.5,3,30.3899994,18.8999996,3,100.900002,3,9.14999962,3,2.1789999,3,99.8000031,
628,2019,22,2100,14.6199999,3,31.0799999,19.3700008,3,101.400002,3,9.14999962,3,2.19199991,3,123.300003,
628,2019,22,2130,14.6800003,3,31.6800003,19.7800007,3,100.800003,3,9.06999969,3,2.24900007,3,120.400002,
628,2019,22,2200,14.8299999,3,32.4500008,20.3099995,3,101.900002,3,9.10000038,3,2.2809999,3,148.100006,
628,2019,22,2230,15.0100002,3,33.7799988,21.2199993,3,102.199997,3,9.05000019,3,2.30599999,3,219.399994,
628,2019,22,2300,15.1099997,3,34.5800018,21.7800007,3,102.300003,3,9.01000023,3,2.33500004,3,156.300003,
628,2019,22,2330,15.1400003,3,34.8499985,21.9699993,3,101.900002,3,8.94999981,3,2.34200001,3,81.5999985,
628,2019,22,2400,15.1999998,3,35.3100014,22.2900009,3,102.300003,3,8.96000004,3,2.36899996,3,45.8499985,
628,2019,23,30,15.1099997,3,34.5800018,21.7800007,3,101.400002,3,8.92000008,3,2.38400006,3,46.8800011,
628,2019,23,100,15.0500002,3,34.1100006,21.4599991,3,101.599998,3,8.97000027,3,2.34299994,3,45.7799988,
628,2019,23,130,14.9799995,3,33.6100006,21.1100006,3,100.800003,3,8.93000031,3,2.34100008,3,76.6399994,
628,2019,23,200,14.9799995,3,33.0800018,20.75,3,101.400002,3,9.01000023,3,2.33800006,3,52.1599998,
628,2019,23,230,14.79,3,31.1399994,19.4099998,3,101,3,9.07999992,3,2.31900001,3,57.3899994,
628,2019,23,300,14.7799997,3,32.4399986,20.2999992,3,100.699997,3,9.01000023,3,2.27600002,3,146.899994,
628,2019,23,330,14.9099998,3,31.3299999,19.5400009,3,98.4000015,3,8.81999969,3,2.24799991,3,53.3600006,
628,2019,23,400,15.3400002,3,34.5600014,21.7700005,3,95.9000015,3,8.39999962,3,2.21000004,3,63.9700012,
628,2019,23,430,15.5,3,35.4300003,22.3799992,3,95.5999985,3,8.31999969,3,2.17600012,3,43,
628,2019,23,500,15.6999998,3,36.2400017,22.9400005,3,97.9000015,3,8.46000004,3,2.14100003,3,35.7700005,
628,2019,23,530,15.8000002,3,36.9000015,23.3999996,3,98.9000015,3,8.5,3,2.13499999,3,39.5800018,
628,2019,23,600,16.0200005,3,38.5900002,24.5900002,3,98.6999969,3,8.39000034,3,2.08800006,3,62.4099998,
628,2019,23,630,16.0799999,3,39,24.8799992,3,99.0999985,3,8.39000034,3,2.05699992,3,58.6899986,
628,2019,23,700,16.0900002,3,38.9799995,24.8700008,3,99.6999969,3,8.43999958,3,2.05100012,3,48.8499985,
628,2019,23,730,16.0699997,3,38.75,24.7000008,3,99.8000031,3,8.47000027,3,2.04399991,3,46.0999985,
628,2019,23,800,16.0799999,3,38.7400017,24.7000008,3,100.199997,3,8.5,3,2.046,3,50.5900002,
628,2019,23,830,16.0200005,3,38.0200005,24.1900005,3,100.699997,3,8.56999969,3,2.02999997,3,35.5999985,
628,2019,23,900,15.96,3,37.3100014,23.6900005,3,101.199997,3,8.64999962,3,2,3,26.6499996,
628,2019,23,930,15.9899998,3,38.0400009,24.2000008,3,100.199997,3,8.53999996,3,2.00399995,3,36.2999992,
628,2019,23,1000,16.0499992,3,38.4799995,24.5200005,3,99.6999969,3,8.46000004,3,1.99100006,3,58.4799995,
628,2019,23,1030,16.1599998,3,38.9500008,24.8400002,3,99.9000015,3,8.44999981,3,1.98099995,3,67.6900024,
628,2019,23,1100,16.2800007,3,39.5499992,25.2700005,3,99.9000015,3,8.39999962,3,1.99600005,3,107.900002,
628,2019,23,1130,16.3199997,3,38.3600006,24.4300003,3,101.300003,3,8.56000042,3,1.97399998,3,65.4599991,
628,2019,23,1200,16.3400002,3,37.7799988,24.0300007,3,102.099998,3,8.64999962,3,1.98599994,3,52.4199982,
628,2019,23,1230,16.4300003,3,38.2900009,24.3799992,3,102.300003,3,8.63000011,3,2.023,3,76.1200027,
628,2019,23,1300,16.5,3,39.3899994,25.1599998,3,101.199997,3,8.48999977,3,2.01099992,3,162.300003,
628,2019,23,1330,16.5200005,3,39.4099998,25.1700001,3,100.900002,3,8.46000004,3,2.046,3,105.699997,
628,2019,23,1400,16.5699997,3,39.2999992,25.0900002,3,100.699997,3,8.43999958,3,2.05699992,3,47.2599983,
628,2019,23,1430,16.5599995,3,38.0400009,24.2099991,3,101.300003,3,8.52999973,3,2.08200002,3,53.6599998,
628,2019,23,1500,16.5699997,3,37.1899986,23.6100006,3,101.800003,3,8.60000038,3,2.15400004,3,51.8400002,
628,2019,23,1530,16.5400009,3,37.1899986,23.6100006,3,100.599998,3,8.51000023,3,2.14100003,3,61.7999992,
628,2019,23,1600,16.5599995,3,37.9000015,24.1100006,3,100.300003,3,8.44999981,3,2.15100002,3,56.6300011,
628,2019,23,1630,16.6200008,3,38.6300011,24.6200008,3,100.900002,3,8.47000027,3,2.20900011,3,76.2399979,
628,2019,23,1700,16.4899998,3,36.0099983,22.7900009,3,102.099998,3,8.68999958,3,2.26099992,3,57.9199982,
628,2019,23,1730,16.3700008,3,34.1300011,21.4799995,3,99.8000031,3,8.57999992,3,2.21399999,3,62.7799988,
628,2019,23,1800,16.7199993,3,36.5099983,23.1399994,3,101.900002,3,8.60999966,3,2.19700003,3,76.9499969,
628,2019,23,1830,16.7999992,3,37.0999985,23.5499992,3,101.800003,3,8.56999969,3,2.1559999,3,92,
628,2019,23,1900,16.7199993,3,37.25,23.6599998,3,101.599998,3,8.56000042,3,2.19499993,3,53.8199997,
628,2019,23,1930,16.3999996,3,36.1899986,22.9099998,3,102.199997,3,8.71000004,3,2.17600012,3,33.2400017,
628,2019,23,2000,15.8199997,3,32.8100014,20.5599995,3,103.5,3,9.05000019,3,2.20799994,3,21.8500004,
628,2019,23,2030,15.2700005,3,28.3299999,17.5,3,104.400002,3,9.39999962,3,2.19099998,3,13.6199999,
628,2019,23,2100,15.6700001,3,31.4899998,19.6599998,3,103.699997,3,9.14000034,3,2.2249999,3,30.3899994,
628,2019,23,2130,16.25,3,35.8899994,22.7000008,3,101.5,3,8.68000031,3,2.19799995,3,92.4000015,
628,2019,23,2200,16.3299999,3,36.75,23.3099995,3,100.699997,3,8.56999969,3,2.24799991,3,76.1800003,
628,2019,23,2230,15.6899996,3,31.8299999,19.8899994,3,102.099998,3,8.97999954,3,2.24399996,3,38.7000008,
628,2019,23,2300,15.4799995,3,30.3799992,18.8999996,3,101.300003,3,9.01000023,3,2.21799994,3,28.5499992,
628,2019,23,2330,15.8299999,3,33.1699982,20.8099995,3,99.9000015,3,8.72000027,3,2.21300006,3,37.75,
628,2019,23,2400,15.8900003,3,34.0200005,21.3999996,3,98.9000015,3,8.59000015,3,2.23399997,3,43.9199982,
628,2019,24,30,15.8900003,3,34.3600006,21.6399994,3,98.5,3,8.53999996,3,2.21300006,3,47.9900017,
628,2019,24,100,15.8400002,3,34.2799988,21.5799999,3,98.1999969,3,8.52999973,3,2.20099998,3,41.2299995,
628,2019,24,130,15.8000002,3,34.25,21.5599995,3,98.4000015,3,8.56000042,3,2.17700005,3,32.7200012,
628,2019,24,200,15.6899996,3,33.9500008,21.3500004,3,99,3,8.63000011,3,2.21199989,3,33.5600014,
628,2019,24,230,15.6599998,3,34.0499992,21.4200001,3,98.6999969,3,8.60999966,3,2.1789999,3,21.5699997,
628,2019,24,300,15.6199999,3,33.9599991,21.3600006,3,98.5,3,8.60999966,3,2.13700008,3,28.1200008,
628,2019,24,330,15.5299997,3,33.6899986,21.1700001,3,98.6999969,3,8.64999962,3,2.10500002,3,22.9300003,
628,2019,24,400,15.3599997,3,33.5,21.0400009,3,98.1999969,3,8.64000034,3,2.0250001,3,27.0300007,
628,2019,24,430,15.2399998,3,33.2700005,20.8799992,3,97.5999985,3,8.60999966,3,2.03399992,3,28.5,
628,2019,24,500,15.0900002,3,33.2299995,20.8500004,3,97.5,3,8.64000034,3,2.00900006,3,32.4799995,
628,2019,24,530,14.0900002,3,29.1299992,18.0400009,3,100.300003,3,9.22999954,3,1.98800004,3,54.9500008,
628,2019,24,600,13.6700001,3,26.3500004,16.1599998,3,101.400002,3,9.52999973,3,1.92400002,3,51.7700005,
628,2019,24,630,13.6000004,3,25.5599995,15.6300001,3,101.5,3,9.57999992,3,1.921,3,24.2199993,
628,2019,24,700,13.7799997,3,25.1800003,15.3800001,3,102,3,9.60000038,3,1.91400003,3,15.4899998,
628,2019,24,730,13.8199997,3,25.8700008,15.8400002,3,101.800003,3,9.55000019,3,1.87600005,3,16.3799992,
628,2019,24,800,13.7700005,3,26.4099998,16.2000008,3,101.699997,3,9.52999973,3,1.84800005,3,15.79,
628,2019,24,830,13.6199999,3,26,15.9300003,3,101.599998,3,9.56999969,3,1.824,3,16.3600006,
628,2019,24,900,13.5100002,3,26.25,16.0900002,3,101.300003,3,9.55000019,3,1.78600001,3,17.4400005,
628,2019,24,930,13.3400002,3,26.6599998,16.3700008,3,101.199997,3,9.56000042,3,1.81900001,3,17.4300003,
628,2019,24,1000,13.1000004,3,26.75,16.4200001,3,101.400002,3,9.61999989,3,1.78900003,3,23.4400005,
628,2019,24,1030,12.9399996,3,26.6499996,16.3500004,3,102,3,9.72000027,3,1.75800002,3,27.2299995,
628,2019,24,1100,12.9799995,3,27.7999992,17.1299992,3,102.199997,3,9.68000031,3,1.755,3,28.1900005,
628,2019,24,1130,13.3000002,3,24.3400002,14.8100004,3,103.199997,3,9.85000038,3,1.75,3,15.4899998,
628,2019,24,1200,13.25,3,20.5300007,12.3100004,3,104.400002,3,10.1300001,3,1.75399995,3,13.6499996,
628,2019,24,1230,13.2600002,3,19.7800007,11.8299999,3,104.800003,3,10.1999998,3,1.73099995,3,14.6499996,
628,2019,24,1300,13.3100004,3,18.9799995,11.3100004,3,105.099998,3,10.2600002,3,1.74000001,3,13.4200001,
628,2019,24,1330,13.29,3,20.7000008,12.4200001,3,104.400002,3,10.1199999,3,1.74399996,3,15.1700001,
628,2019,24,1400,13.3299999,3,24.0499992,14.6199999,3,102.800003,3,9.81999969,3,1.755,3,13.6999998,
628,2019,24,1430,13.3199997,3,23.1299992,14.0200005,3,103,3,9.86999989,3,1.75399995,3,13.1400003,
628,2019,24,1500,13.3699999,3,22.0599995,13.3100004,3,103.599998,3,9.97000027,3,1.78999996,3,14.1099997,
628,2019,24,1530,13.46,3,20.7800007,12.4799995,3,104.699997,3,10.1000004,3,1.81200004,3,22.4200001,
628,2019,24,1600,13.7200003,3,21.0499992,12.6599998,3,105.800003,3,10.1400003,3,1.83399999,3,35.6199989,
628,2019,24,1630,13.8699999,3,23.4099998,14.21,3,105.199997,3,9.96000004,3,1.87199998,3,36.2299995,
628,2019,24,1700,13.9899998,3,24.9099998,15.1999998,3,105.400002,3,9.88000011,3,1.84200001,3,24.6800003,
628,2019,24,1730,13.6999998,3,20.9200001,12.5699997,3,107.199997,3,10.29,3,1.86300004,3,36.7900009,
