yyyy,mm,dd,hr,min,sec,0mab,1mab,2mab,3mab,4mab,5mab,6mab,7mab,8mab,9mab,10mab,11mab,12mab,13mab,14mab,15mab,16mab,17mab,18mab,19mab,20mab
2005,7,18,2,0,0,26.093,26.185,26.339,26.581,26.773,26.909,27.138,27.462,27.937,28.151,28.104,28.172,28.241,28.478,28.716,29.145,29.455,29.455,29.455,29.455,29.455
2005,7,18,3,0,0,26.1,26.216,26.409,26.635,26.803,26.922,27.241,27.76,28.056,28.155,28.056,28.132,28.208,28.423,28.645,29.03,29.304,29.304,29.304,29.304,29.304
2005,7,18,4,0,0,26.11,26.27,26.537,26.76,26.86,26.949,27.265,27.807,27.991,28.084,28.085,28.106,28.127,28.231,28.547,28.833,28.96,28.96,28.96,28.96,28.96
2005,7,18,5,0,0,26.1,26.262,26.533,26.76,26.881,26.89,27.073,27.431,27.857,28.122,28.226,28.238,28.251,28.434,28.615,28.819,28.932,28.932,28.932,28.932,28.932
2005,7,18,6,0,0,26.103,26.261,26.523,26.768,26.879,26.881,26.923,27.005,27.669,28.072,28.214,28.331,28.449,28.669,28.765,29.142,29.47,29.47,29.47,29.47,29.47
2005,7,18,7,0,0,26.133,26.285,26.537,26.836,26.879,26.87,26.913,27.008,27.679,28.08,28.212,28.431,28.65,28.725,28.945,29.329,29.603,29.603,29.603,29.603,29.603
2005,7,18,8,0,0,26.133,26.284,26.534,26.832,26.876,26.868,26.874,26.895,27.566,28.009,28.224,28.461,28.697,28.74,28.881,29.2,29.449,29.449,29.449,29.449,29.449
2005,7,18,9,0,0,26.173,26.303,26.519,26.791,26.872,26.861,26.891,26.96,27.683,28.198,28.504,28.61,28.716,28.835,29.125,29.478,29.685,29.685,29.685,29.685,29.685
2005,7,18,10,0,0,26.18,26.304,26.511,26.821,26.886,26.87,27.066,27.473,28.037,28.451,28.714,28.725,28.736,28.987,29.313,29.622,29.769,29.769,29.769,29.769,29.769
2005,7,18,11,0,0,26.21,26.332,26.535,26.773,26.899,26.876,26.881,26.915,27.646,28.176,28.505,28.621,28.738,29.1,29.362,29.642,29.79,29.79,29.79,29.79,29.79
2005,7,18,12,0,0,26.21,26.348,26.579,26.741,26.889,26.896,26.896,26.889,27.352,27.842,28.36,28.543,28.725,28.83,29.152,29.543,29.772,29.772,29.772,29.772,29.772
2005,7,18,13,0,0,26.25,26.399,26.648,26.765,26.871,26.921,26.944,26.939,27.018,27.433,28.184,28.453,28.723,28.92,29.293,29.637,29.796,29.796,29.796,29.796,29.796
2005,7,18,14,0,0,26.28,26.508,26.888,26.959,27.002,27.032,27.025,26.98,27.042,27.487,28.316,28.527,28.738,29.166,29.561,29.761,29.763,29.763,29.763,29.763,29.763
2005,7,18,15,0,0,26.293,26.535,26.939,27.008,27.041,27.046,27.039,27.019,27.359,27.842,28.468,28.6,28.733,29.335,29.61,29.751,29.755,29.755,29.755,29.755,29.755
2005,7,18,16,0,0,26.33,26.566,26.96,27.004,27.026,27.018,27.122,27.336,27.937,28.365,28.618,28.672,28.725,29.128,29.523,29.742,29.765,29.765,29.765,29.765,29.765
2005,7,18,17,0,0,26.313,26.556,26.961,26.989,27.021,27.162,27.429,27.822,28.182,28.463,28.666,28.747,28.829,29.399,29.605,29.714,29.72,29.72,29.72,29.72,29.72
2005,7,18,18,0,0,26.31,26.562,26.981,26.99,27.003,27.11,27.411,27.905,28.158,28.402,28.636,28.72,28.805,29.33,29.573,29.691,29.688,29.688,29.688,29.688,29.688
2005,7,18,19,0,0,26.313,26.567,26.989,27.019,27.115,27.605,27.97,28.211,28.297,28.461,28.701,28.805,28.909,29.509,29.633,29.686,29.676,29.676,29.676,29.676,29.676
2005,7,18,20,0,0,26.337,26.573,26.967,27.042,27.45,27.916,28.217,28.356,28.403,28.516,28.695,28.803,28.911,29.469,29.593,29.68,29.704,29.704,29.704,29.704,29.704
2005,7,18,21,0,0,26.397,26.588,26.906,26.971,27.17,27.877,28.266,28.336,28.428,28.531,28.644,28.832,29.021,29.507,29.622,29.723,29.765,29.765,29.765,29.765,29.765
2005,7,18,22,0,0,26.45,26.612,26.881,27.037,27.462,27.912,28.191,28.301,28.354,28.497,28.729,28.939,29.149,29.601,29.721,29.779,29.776,29.776,29.776,29.776,29.776
2005,7,18,23,0,0,26.453,26.619,26.896,27.181,27.413,27.714,28.018,28.325,28.459,28.59,28.719,29.026,29.333,29.561,29.717,29.812,29.828,29.828,29.828,29.828,29.828
2005,7,19,0,0,0,26.467,26.595,26.809,26.966,27.117,27.408,27.781,28.238,28.61,28.78,28.748,28.991,29.233,29.543,29.672,29.788,29.841,29.841,29.841,29.841,29.841
2005,7,19,1,0,0,26.473,26.525,26.612,26.87,26.919,27.139,27.525,28.075,28.595,28.922,29.056,29.104,29.152,29.593,29.686,29.78,29.826,29.826,29.826,29.826,29.826
2005,7,19,2,0,0,26.477,26.536,26.635,26.856,26.935,27.214,27.713,28.432,28.925,29.265,29.451,29.503,29.556,29.647,29.702,29.788,29.847,29.847,29.847,29.847,29.847
2005,7,19,3,0,0,26.473,26.529,26.622,26.771,26.827,26.961,27.342,27.972,28.677,29.225,29.617,29.624,29.63,29.636,29.679,29.75,29.8,29.8,29.8,29.8,29.8
2005,7,19,4,0,0,26.49,26.554,26.661,26.819,26.806,26.834,27.056,27.47,28.548,29.269,29.635,29.643,29.651,29.669,29.75,29.75,29.71,29.71,29.71,29.71,29.71
2005,7,19,5,0,0,26.493,26.596,26.768,26.851,26.861,26.843,26.928,27.117,27.939,28.758,29.576,29.61,29.644,29.655,29.717,29.733,29.718,29.718,29.718,29.718,29.718
2005,7,19,6,0,0,26.497,26.573,26.701,26.781,26.825,26.834,26.905,27.038,27.747,28.432,29.093,29.371,29.65,29.675,29.725,29.727,29.705,29.705,29.705,29.705,29.705
2005,7,19,7,0,0,26.483,26.543,26.643,26.7,26.785,26.844,26.863,26.844,27.261,27.772,28.375,28.978,29.58,29.663,29.723,29.704,29.656,29.656,29.656,29.656,29.656
2005,7,19,8,0,0,26.47,26.518,26.599,26.648,26.735,26.811,26.832,26.798,26.964,27.436,28.214,28.632,29.051,29.657,29.7,29.713,29.704,29.704,29.704,29.704,29.704
2005,7,19,9,0,0,26.443,26.505,26.608,26.681,26.802,26.833,26.824,26.774,26.845,27.21,27.87,28.365,28.86,29.701,29.731,29.735,29.725,29.725,29.725,29.725,29.725
2005,7,19,10,0,0,26.423,26.49,26.6,26.672,26.799,26.847,26.843,26.787,26.862,27.284,28.055,28.487,28.92,29.731,29.774,29.772,29.747,29.747,29.747,29.747,29.747
2005,7,19,11,0,0,26.427,26.495,26.61,26.757,26.828,26.846,26.85,26.842,26.905,27.295,28.011,28.458,28.905,29.753,29.804,29.791,29.753,29.753,29.753,29.753,29.753
2005,7,19,12,0,0,26.393,26.481,26.627,26.805,26.866,26.828,26.833,26.879,26.918,27.216,27.771,28.318,28.865,29.731,29.838,29.839,29.786,29.786,29.786,29.786,29.786
2005,7,19,13,0,0,26.383,26.459,26.584,26.747,26.883,26.822,26.826,26.893,26.93,27.142,27.528,28.221,28.913,29.715,29.917,29.921,29.824,29.824,29.824,29.824,29.824
2005,7,19,14,0,0,26.383,26.455,26.574,26.749,26.842,26.83,26.857,26.924,26.983,27.234,27.677,28.358,29.04,29.634,29.893,29.897,29.772,29.772,29.772,29.772,29.772
2005,7,19,15,0,0,26.39,26.462,26.583,26.799,26.807,26.877,26.933,26.976,27.166,27.429,27.766,28.382,28.997,29.568,29.84,29.863,29.751,29.751,29.751,29.751,29.751
2005,7,19,16,0,0,26.39,26.489,26.653,26.802,26.875,26.926,27.044,27.227,27.443,27.873,28.516,28.879,29.242,29.899,29.862,29.705,29.566,29.566,29.566,29.566,29.566
2005,7,19,17,0,0,26.39,26.476,26.621,26.799,26.879,26.937,27.081,27.31,27.5,27.971,28.722,28.923,29.123,29.922,29.816,29.648,29.533,29.533,29.533,29.533,29.533
2005,7,19,18,0,0,26.387,26.518,26.736,26.871,26.92,27.021,27.173,27.375,27.859,28.358,28.872,29.139,29.406,30.051,29.869,29.778,29.777,29.777,29.777,29.777,29.777
2005,7,19,19,0,0,26.39,26.536,26.778,26.89,26.937,27.073,27.265,27.513,28.181,28.658,28.945,29.188,29.43,30.034,29.898,29.831,29.833,29.833,29.833,29.833,29.833
2005,7,19,20,0,0,26.39,26.512,26.716,26.875,26.95,27.159,27.509,27.999,28.485,28.878,29.177,29.346,29.514,29.931,29.912,29.909,29.916,29.916,29.916,29.916,29.916
2005,7,19,21,0,0,26.383,26.496,26.685,26.788,26.823,26.848,27.005,27.295,27.951,28.532,29.038,29.223,29.408,29.989,29.943,29.934,29.947,29.947,29.947,29.947,29.947
2005,7,19,22,0,0,26.38,26.49,26.673,26.719,26.719,26.732,26.817,26.975,27.44,28.018,28.707,29.027,29.347,29.816,29.887,29.918,29.914,29.914,29.914,29.914,29.914
2005,7,19,23,0,0,26.407,26.502,26.662,26.823,26.766,26.794,26.884,27.038,27.289,27.712,28.307,28.759,29.211,29.506,29.649,29.791,29.86,29.86,29.86,29.86,29.86
2005,7,20,0,0,0,26.437,26.52,26.659,26.895,26.88,26.81,26.813,26.889,27.189,27.555,27.987,28.547,29.106,29.243,29.202,29.528,29.874,29.874,29.874,29.874,29.874
2005,7,20,1,0,0,26.437,26.47,26.525,26.73,26.865,26.887,26.91,26.932,27.226,27.569,27.961,28.3,28.64,29.117,28.957,29.359,29.84,29.84,29.84,29.84,29.84
2005,7,20,2,0,0,26.443,26.512,26.628,26.783,26.877,26.96,26.995,26.982,27.263,27.835,28.7,28.91,29.121,29.069,28.897,29.288,29.765,29.765,29.765,29.765,29.765
2005,7,20,3,0,0,26.443,26.496,26.584,26.768,26.97,27.019,27.055,27.08,27.129,27.691,28.765,29,29.234,29.59,29.111,29.337,29.801,29.801,29.801,29.801,29.801
2005,7,20,4,0,0,26.453,26.493,26.559,26.714,26.956,26.941,26.985,27.086,27.23,27.747,28.635,28.991,29.348,29.48,29.464,29.449,29.442,29.442,29.442,29.442,29.442
2005,7,20,5,0,0,26.477,26.531,26.623,26.864,26.972,26.998,27.079,27.215,27.691,28.207,28.763,29.009,29.255,29.399,29.425,29.368,29.299,29.299,29.299,29.299,29.299
2005,7,20,6,0,0,26.413,26.498,26.638,26.802,26.985,27.078,27.287,27.614,28.516,29.006,29.083,29.137,29.191,29.289,29.351,29.538,29.696,29.696,29.696,29.696,29.696
2005,7,20,7,0,0,26.417,26.507,26.657,26.824,26.992,27.15,27.651,28.494,28.841,29.048,29.116,29.254,29.392,29.218,29.315,29.413,29.463,29.463,29.463,29.463,29.463
2005,7,20,8,0,0,26.45,26.507,26.603,26.671,26.793,27.043,27.501,28.165,28.712,29.048,29.171,29.128,29.085,29.222,29.328,29.308,29.234,29.234,29.234,29.234,29.234
2005,7,20,9,0,0,26.49,26.513,26.55,26.616,26.808,27.065,27.511,28.146,28.697,29.034,29.156,29.173,29.19,29.192,29.313,29.167,28.961,28.961,28.961,28.961,28.961
2005,7,20,10,0,0,26.493,26.515,26.55,26.725,26.963,27.048,27.48,28.259,28.707,29.015,29.182,29.214,29.247,29.188,29.305,29.246,29.128,29.128,29.128,29.128,29.128
2005,7,20,11,0,0,26.5,26.517,26.545,26.659,26.954,27.047,27.18,27.355,28.227,28.816,29.123,29.124,29.126,29.19,29.318,29.2,29.018,29.018,29.018,29.018,29.018
2005,7,20,12,0,0,26.48,26.495,26.521,26.549,26.671,26.964,27.143,27.209,27.985,28.616,29.101,29.121,29.142,29.173,29.314,29.318,29.252,29.252,29.252,29.252,29.252
2005,7,20,13,0,0,26.48,26.495,26.52,26.543,26.587,26.783,27.033,27.336,28.079,28.678,29.134,29.158,29.183,29.197,29.301,29.322,29.291,29.291,29.291,29.291,29.291
2005,7,20,14,0,0,26.477,26.495,26.524,26.545,26.566,26.726,26.993,27.367,27.968,28.557,29.134,29.165,29.196,29.165,29.291,29.427,29.499,29.499,29.499,29.499,29.499
2005,7,20,15,0,0,26.48,26.496,26.522,26.54,26.553,26.645,26.822,27.084,27.83,28.511,29.126,29.119,29.111,29.18,29.29,29.472,29.6,29.6,29.6,29.6,29.6
2005,7,20,16,0,0,26.46,26.488,26.534,26.562,26.628,26.854,27.198,27.66,28.343,28.825,29.108,29.107,29.106,29.288,29.465,29.759,29.965,29.965,29.965,29.965,29.965
2005,7,20,17,0,0,26.48,26.505,26.547,26.55,26.574,26.825,27.271,27.914,28.744,29.1,28.983,29.089,29.194,29.376,29.814,29.945,29.857,29.857,29.857,29.857,29.857
2005,7,20,18,0,0,26.473,26.491,26.521,26.546,26.571,26.863,27.159,27.457,28.445,28.999,29.119,29.15,29.181,29.342,29.726,29.937,29.957,29.957,29.957,29.957,29.957
2005,7,20,19,0,0,26.47,26.493,26.531,26.595,26.718,26.923,27.099,27.248,28.163,28.791,29.13,29.151,29.173,29.332,29.623,29.921,30.074,30.074,30.074,30.074,30.074
2005,7,20,20,0,0,26.463,26.505,26.576,26.762,26.898,26.981,27.318,27.911,28.698,29.035,28.924,29.105,29.287,29.382,29.898,30.236,30.316,30.316,30.316,30.316,30.316
2005,7,20,21,0,0,26.453,26.503,26.586,26.856,26.92,26.966,27.312,27.959,28.696,29.066,29.067,29.225,29.383,29.372,29.65,30.012,30.234,30.234,30.234,30.234,30.234
2005,7,20,22,0,0,26.437,26.499,26.603,26.891,26.926,26.96,27.539,28.663,28.902,29.061,29.141,29.273,29.405,29.399,29.559,29.971,30.305,30.305,30.305,30.305,30.305
2005,7,20,23,0,0,26.43,26.488,26.584,26.873,26.927,27.054,27.692,28.84,29.063,29.134,29.053,29.266,29.479,29.426,29.653,30.118,30.471,30.471,30.471,30.471,30.471
2005,7,21,0,0,0,26.417,26.471,26.562,26.798,26.923,27.056,27.604,28.568,29.022,29.131,28.895,29.194,29.493,29.46,29.68,30.104,30.418,30.418,30.418,30.418,30.418
2005,7,21,1,0,0,26.407,26.445,26.508,26.719,26.936,27.008,27.405,28.125,28.459,28.778,29.082,29.067,29.051,29.536,29.535,29.872,30.209,30.209,30.209,30.209,30.209
2005,7,21,2,0,0,26.4,26.445,26.519,26.58,26.908,26.977,27.274,27.799,27.78,28.167,28.961,28.99,29.019,29.426,29.5,29.697,29.856,29.856,29.856,29.856,29.856
2005,7,21,3,0,0,26.397,26.449,26.536,26.601,26.982,27.164,27.368,27.595,27.444,27.867,28.865,28.952,29.039,29.319,29.502,29.568,29.542,29.542,29.542,29.542,29.542
2005,7,21,4,0,0,26.4,26.444,26.517,26.592,26.764,27.199,27.448,27.51,27.484,27.87,28.67,28.873,29.077,29.19,29.442,29.556,29.544,29.544,29.544,29.544,29.544
2005,7,21,5,0,0,26.4,26.434,26.49,26.589,26.659,27.11,27.391,27.501,27.566,28.115,29.146,29.122,29.099,29.021,29.366,29.541,29.543,29.543,29.543,29.543,29.543
2005,7,21,6,0,0,26.397,26.417,26.452,26.549,26.707,27.131,27.298,27.21,27.524,28.202,29.245,29.131,29.016,29.155,29.438,29.569,29.56,29.56,29.56,29.56,29.56
2005,7,21,7,0,0,26.377,26.391,26.415,26.471,26.706,27.103,27.244,27.131,27.318,28.031,29.27,29.12,28.971,29.15,29.432,29.582,29.591,29.591,29.591,29.591,29.591
2005,7,21,8,0,0,26.347,26.358,26.377,26.409,26.584,27.033,27.229,27.171,27.315,28.003,29.233,29.08,28.926,29.265,29.467,29.606,29.644,29.644,29.644,29.644,29.644
2005,7,21,9,0,0,26.31,26.321,26.338,26.362,26.444,26.939,27.185,27.184,27.295,27.966,29.197,29.058,28.918,29.343,29.526,29.656,29.694,29.694,29.694,29.694,29.694
2005,7,21,10,0,0,26.25,26.266,26.292,26.326,26.372,26.736,26.989,27.131,27.226,27.818,28.909,28.947,28.985,29.283,29.481,29.653,29.725,29.725,29.725,29.725,29.725
2005,7,21,11,0,0,26.197,26.209,26.23,26.264,26.321,26.443,26.705,27.107,27.202,27.726,28.68,28.848,29.017,29.322,29.491,29.661,29.746,29.746,29.746,29.746,29.746
2005,7,21,12,0,0,26.163,26.181,26.211,26.246,26.28,26.366,26.63,27.072,27.183,27.673,28.54,28.764,28.989,29.345,29.486,29.639,29.722,29.722,29.722,29.722,29.722
2005,7,21,13,0,0,26.157,26.177,26.21,26.24,26.255,26.317,26.543,26.935,27.13,27.471,27.958,28.511,29.065,29.332,29.455,29.592,29.667,29.667,29.667,29.667,29.667
2005,7,21,14,0,0,26.15,26.182,26.235,26.259,26.276,26.313,26.501,26.84,27.069,27.413,27.871,28.492,29.113,29.342,29.46,29.596,29.673,29.673,29.673,29.673,29.673
2005,7,21,15,0,0,26.147,26.185,26.248,26.275,26.293,26.325,26.508,26.843,27.087,27.439,27.898,28.503,29.108,29.365,29.49,29.65,29.746,29.746,29.746,29.746,29.746
2005,7,21,16,0,0,26.147,26.181,26.237,26.287,26.312,26.444,26.623,26.849,27.177,27.404,27.531,28.322,29.113,29.366,29.515,29.683,29.778,29.778,29.778,29.778,29.778
2005,7,21,17,0,0,26.13,26.151,26.187,26.282,26.316,26.408,26.587,26.852,27.208,27.502,27.736,28.425,29.113,29.408,29.534,29.738,29.879,29.879,29.879,29.879,29.879
2005,7,21,18,0,0,26.1,26.119,26.151,26.276,26.305,26.369,26.551,26.85,27.259,27.575,27.8,28.523,29.246,29.439,29.581,29.828,30.003,30.003,30.003,30.003,30.003
2005,7,21,19,0,0,26.077,26.115,26.179,26.295,26.346,26.47,26.755,27.201,27.511,27.998,28.662,29.03,29.397,29.608,29.775,30.032,30.205,30.205,30.205,30.205,30.205
2005,7,21,20,0,0,26.07,26.081,26.1,26.271,26.312,26.446,26.711,27.107,27.422,27.871,28.454,28.893,29.333,29.594,29.681,29.942,30.158,30.158,30.158,30.158,30.158
2005,7,21,21,0,0,26.057,26.065,26.08,26.236,26.302,26.535,26.813,27.136,27.481,27.919,28.449,28.794,29.14,29.532,29.656,29.918,30.117,30.117,30.117,30.117,30.117
2005,7,21,22,0,0,26.03,26.044,26.069,26.246,26.317,26.594,26.868,27.139,27.443,27.922,28.576,28.858,29.139,29.605,29.821,30.06,30.191,30.191,30.191,30.191,30.191
2005,7,21,23,0,0,26.03,26.055,26.096,26.244,26.312,26.496,26.732,27.022,27.36,27.554,27.603,28.377,29.151,29.643,29.891,30.082,30.149,30.149,30.149,30.149,30.149
2005,7,22,0,0,0,26.017,26.047,26.099,26.245,26.316,26.627,26.903,27.145,27.371,27.423,27.301,28.255,29.21,29.489,29.737,29.961,30.061,30.061,30.061,30.061,30.061
2005,7,22,1,0,0,26,26.015,26.039,26.208,26.289,26.633,26.994,27.373,27.37,27.397,27.452,28.342,29.232,29.434,29.772,29.975,30.01,30.01,30.01,30.01,30.01
2005,7,22,2,0,0,25.97,25.983,26.006,26.226,26.308,26.706,27.091,27.463,27.294,27.295,27.463,28.1,28.737,29.29,29.765,30.153,30.304,30.304,30.304,30.304,30.304
2005,7,22,3,0,0,25.927,25.936,25.951,26.23,26.336,26.752,27.111,27.412,27.286,27.311,27.485,28.011,28.537,29.473,29.925,30.371,30.591,30.591,30.591,30.591,30.591
2005,7,22,4,0,0,25.88,25.894,25.918,26.248,26.333,26.778,27.119,27.357,27.27,27.44,27.868,28.35,28.831,29.72,30.026,30.336,30.493,30.493,30.493,30.493,30.493
2005,7,22,5,0,0,25.847,25.864,25.892,26.21,26.32,26.505,26.844,27.339,27.242,27.404,27.825,28.405,28.986,29.651,30.025,30.421,30.63,30.63,30.63,30.63,30.63
2005,7,22,6,0,0,25.817,25.825,25.839,25.967,26.264,26.381,26.676,27.149,27.174,27.197,27.22,27.992,28.764,29.82,29.981,30.294,30.527,30.527,30.527,30.527,30.527
2005,7,22,7,0,0,25.77,25.786,25.814,26.046,26.283,26.473,26.718,27.02,27.113,27.193,27.26,28.025,28.79,29.791,29.899,30.047,30.141,30.141,30.141,30.141,30.141
2005,7,22,8,0,0,25.75,25.77,25.803,26.025,26.339,26.674,26.885,26.973,27.09,27.318,27.66,28.353,29.046,29.755,29.884,30.06,30.172,30.172,30.172,30.172,30.172
2005,7,22,9,0,0,25.753,25.772,25.802,25.979,26.384,26.792,26.993,26.987,27.095,27.311,27.634,28.387,29.141,29.766,29.854,30.036,30.175,30.175,30.175,30.175,30.175
2005,7,22,10,0,0,25.747,25.765,25.795,25.972,26.156,26.706,27.056,27.207,27.16,27.251,27.479,28.288,29.098,29.78,29.85,30.037,30.187,30.187,30.187,30.187,30.187
2005,7,22,11,0,0,25.73,25.747,25.775,25.928,26.236,26.723,27.05,27.215,27.107,27.113,27.234,27.947,28.66,29.764,29.883,30.003,30.065,30.065,30.065,30.065,30.065
2005,7,22,12,0,0,25.733,25.744,25.762,25.919,26.307,26.448,26.661,26.945,27.008,27.091,27.196,27.49,27.784,29.495,29.84,30.018,30.024,30.024,30.024,30.024,30.024
2005,7,22,13,0,0,25.73,25.738,25.752,25.867,26.174,26.306,26.439,26.571,26.828,27.037,27.197,27.293,27.39,29.234,29.767,30.071,30.108,30.108,30.108,30.108,30.108
2005,7,22,14,0,0,25.71,25.718,25.732,25.962,26.236,26.347,26.472,26.61,26.713,26.911,27.204,27.248,27.292,29.236,29.771,30.11,30.18,30.18,30.18,30.18,30.18
2005,7,22,15,0,0,25.7,25.708,25.722,25.952,26.217,26.327,26.454,26.597,26.824,27.031,27.22,27.334,27.449,29.458,29.817,30.083,30.169,30.169,30.169,30.169,30.169
2005,7,22,16,0,0,25.69,25.698,25.711,25.979,26.191,26.398,26.611,26.829,27.025,27.157,27.224,27.295,27.367,29.215,29.677,29.976,30.044,30.044,30.044,30.044,30.044
2005,7,22,17,0,0,25.663,25.671,25.685,25.984,26.167,26.465,26.694,26.853,27.17,27.363,27.431,27.415,27.399,29.093,29.582,29.954,30.082,30.082,30.082,30.082,30.082
2005,7,22,18,0,0,25.65,25.658,25.671,25.885,26.101,26.461,26.72,26.879,27.048,27.173,27.255,27.553,27.852,29.135,29.436,29.857,30.129,30.129,30.129,30.129,30.129
2005,7,22,19,0,0,25.633,25.645,25.664,25.985,26.177,26.601,26.835,26.879,26.945,27.151,27.496,27.934,28.372,29.139,29.523,29.906,30.096,30.096,30.096,30.096,30.096
2005,7,22,20,0,0,25.62,25.652,25.705,26.005,26.181,26.631,26.869,26.894,27.088,27.318,27.583,28.318,29.053,28.996,29.467,29.916,30.131,30.131,30.131,30.131,30.131
2005,7,22,21,0,0,25.547,25.639,25.792,26.008,26.159,26.627,26.872,26.893,27.255,27.532,27.722,28.408,29.093,29.077,29.535,29.996,30.228,30.228,30.228,30.228,30.228
2005,7,22,22,0,0,25.477,25.655,25.953,26.082,26.341,26.667,26.854,26.902,27.085,27.467,28.047,28.569,29.091,29.076,29.639,30.11,30.298,30.298,30.298,30.298,30.298
2005,7,22,23,0,0,25.46,25.674,26.03,26.329,26.496,26.737,26.876,26.913,27.294,27.87,28.638,28.864,29.09,29.618,29.855,30.151,30.328,30.328,30.328,30.328,30.328
2005,7,23,0,0,0,25.453,25.692,26.089,26.482,26.566,26.763,26.886,26.935,27.26,27.799,28.552,28.847,29.141,29.731,29.88,30.139,30.325,30.325,30.325,30.325,30.325
2005,7,23,1,0,0,25.45,25.71,26.144,26.465,26.665,26.766,26.854,26.93,27.335,27.992,28.9,29.023,29.147,29.707,29.923,30.18,30.33,30.33,30.33,30.33,30.33
2005,7,23,2,0,0,25.45,25.722,26.176,26.528,26.683,26.755,26.853,26.978,27.31,27.966,28.947,29.067,29.186,29.6,29.745,30.062,30.307,30.307,30.307,30.307,30.307
2005,7,23,3,0,0,25.447,25.734,26.214,26.528,26.609,26.716,26.824,26.931,27.198,27.881,28.982,29.111,29.24,29.555,29.783,30.041,30.186,30.186,30.186,30.186,30.186
2005,7,23,4,0,0,25.433,25.801,26.413,26.574,26.614,26.639,26.688,26.762,27.056,27.555,28.257,28.716,29.174,29.56,29.87,30.085,30.144,30.144,30.144,30.144,30.144
2005,7,23,5,0,0,25.433,25.805,26.424,26.499,26.508,26.524,26.596,26.723,27.038,27.346,27.645,28.364,29.082,29.634,29.833,30.059,30.185,30.185,30.185,30.185,30.185
2005,7,23,6,0,0,25.46,25.58,25.78,26.205,26.356,26.412,26.472,26.537,26.835,27.063,27.224,27.854,28.484,29.374,29.506,29.946,30.321,30.321,30.321,30.321,30.321
2005,7,23,7,0,0,25.463,25.511,25.59,25.885,26.163,26.302,26.411,26.491,26.642,26.843,27.094,27.265,27.436,29.139,29.351,29.849,30.241,30.241,30.241,30.241,30.241
2005,7,23,8,0,0,25.383,25.464,25.598,26.036,26.241,26.389,26.471,26.488,26.643,26.843,27.088,27.194,27.3,29.176,29.409,29.978,30.43,30.43,30.43,30.43,30.43
2005,7,23,9,0,0,25.327,25.431,25.604,25.957,26.039,26.331,26.576,26.773,26.853,26.958,27.089,27.191,27.292,28.702,29.13,29.669,29.994,29.994,29.994,29.994,29.994
2005,7,23,10,0,0,25.293,25.335,25.404,25.798,25.9,26.244,26.641,27.089,27.084,27.144,27.27,27.381,27.492,28.459,29.05,29.621,29.897,29.897,29.897,29.897,29.897
2005,7,23,11,0,0,25.293,25.31,25.339,25.521,25.819,26.008,26.263,26.583,27.01,27.264,27.347,27.456,27.566,27.903,28.749,29.48,29.788,29.788,29.788,29.788,29.788
2005,7,23,12,0,0,25.36,25.384,25.424,25.536,25.682,25.883,26.273,26.851,26.95,27.153,27.461,27.555,27.648,27.682,28.188,28.928,29.415,29.415,29.415,29.415,29.415
2005,7,23,13,0,0,25.513,25.538,25.58,25.662,25.745,25.983,26.441,27.119,26.95,26.997,27.259,27.439,27.618,27.791,28.051,28.772,29.364,29.364,29.364,29.364,29.364
2005,7,23,14,0,0,25.623,25.65,25.694,25.806,25.864,25.906,26.112,26.483,26.841,27.008,26.985,27.173,27.362,27.903,28.08,28.766,29.364,29.364,29.364,29.364,29.364
2005,7,23,15,0,0,25.707,25.754,25.832,25.968,25.992,26.03,26.191,26.473,26.864,27.056,27.05,27.284,27.518,27.971,28.544,29.296,29.76,29.76,29.76,29.76,29.76
2005,7,23,16,0,0,25.79,25.857,25.97,26.036,26.067,26.147,26.298,26.519,26.864,27.104,27.239,27.444,27.649,28.579,29.032,29.7,30.142,30.142,30.142,30.142,30.142
2005,7,23,17,0,0,25.833,25.919,26.061,26.091,26.134,26.223,26.402,26.671,27.045,27.319,27.495,27.737,27.98,28.827,29.346,29.852,30.098,30.098,30.098,30.098,30.098
2005,7,23,18,0,0,26.003,26.048,26.123,26.177,26.249,26.377,26.741,27.341,27.612,27.889,28.174,28.543,28.912,29.415,29.705,30.021,30.193,30.193,30.193,30.193,30.193
2005,7,23,19,0,0,26.09,26.106,26.133,26.201,26.294,26.404,26.764,27.374,27.867,28.234,28.477,28.922,29.368,29.433,29.699,30.013,30.193,30.193,30.193,30.193,30.193
2005,7,23,20,0,0,26.093,26.109,26.134,26.166,26.25,26.264,26.577,27.19,27.717,28.197,28.629,29.017,29.404,29.63,29.754,30.04,30.263,30.263,30.263,30.263,30.263
2005,7,23,21,0,0,25.957,26.024,26.136,26.16,26.21,26.176,26.462,27.068,27.671,28.25,28.806,28.975,29.145,29.657,29.851,30.111,30.274,30.274,30.274,30.274,30.274
2005,7,23,22,0,0,25.957,26.026,26.143,26.165,26.205,26.187,26.573,27.361,28.028,28.56,28.956,28.803,28.65,29.421,29.816,30.195,30.376,30.376,30.376,30.376,30.376
2005,7,23,23,0,0,25.957,26.026,26.142,26.169,26.202,26.257,26.677,27.462,28.156,28.634,28.896,28.691,28.487,29.517,29.926,30.318,30.505,30.505,30.505,30.505,30.505
2005,7,24,0,0,0,25.957,26.009,26.097,26.149,26.179,26.163,26.492,27.167,27.915,28.402,28.627,28.767,28.906,28.857,29.538,30.171,30.465,30.465,30.465,30.465,30.465
